NAME	TITLE	SCORE	
TMEM156	transmembrane protein 156 [Source:HGNC Symbol;Acc:HGNC:26260]	0.7793365	
GVINP1	GTPase, very large interferon inducible pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:25813]	0.76486784	
CP	ceruloplasmin [Source:HGNC Symbol;Acc:HGNC:2295]	0.761288	
KLRK1	killer cell lectin like receptor K1 [Source:HGNC Symbol;Acc:HGNC:18788]	0.75884986	
PTPN22	protein tyrosine phosphatase non-receptor type 22 [Source:HGNC Symbol;Acc:HGNC:9652]	0.7581138	
BTLA	B and T lymphocyte associated [Source:HGNC Symbol;Acc:HGNC:21087]	0.75703925	
IKZF3	IKAROS family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:13178]	0.7534666	
OGN	osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]	0.7533623	
SAMD9L	sterile alpha motif domain containing 9 like [Source:HGNC Symbol;Acc:HGNC:1349]	0.750402	
C7	complement C7 [Source:HGNC Symbol;Acc:HGNC:1346]	0.74966586	
PLA2G4A	phospholipase A2 group IVA [Source:HGNC Symbol;Acc:HGNC:9035]	0.7482528	
LY75	lymphocyte antigen 75 [Source:HGNC Symbol;Acc:HGNC:6729]	0.7480218	
GAPT	GRB2 binding adaptor protein, transmembrane [Source:HGNC Symbol;Acc:HGNC:26588]	0.74655074	
JCHAIN	joining chain of multimeric IgA and IgM [Source:HGNC Symbol;Acc:HGNC:5713]	0.73274124	
IL7R	interleukin 7 receptor [Source:HGNC Symbol;Acc:HGNC:6024]	0.7326423	
GPR65	G protein-coupled receptor 65 [Source:HGNC Symbol;Acc:HGNC:4517]	0.7277381	
TRIM22	tripartite motif containing 22 [Source:HGNC Symbol;Acc:HGNC:16379]	0.7272347	
SP110	SP110 nuclear body protein [Source:HGNC Symbol;Acc:HGNC:5401]	0.7264444	
EPSTI1	epithelial stromal interaction 1 [Source:HGNC Symbol;Acc:HGNC:16465]	0.7257493	
ADAM28	ADAM metallopeptidase domain 28 [Source:HGNC Symbol;Acc:HGNC:206]	0.723989	
DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1 [Source:HGNC Symbol;Acc:HGNC:16500]	0.7239392	
KLRC4	killer cell lectin like receptor C4 [Source:HGNC Symbol;Acc:HGNC:6377]	0.7135126	
ERAP2	endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]	0.713238	
EVI2A	ecotropic viral integration site 2A [Source:HGNC Symbol;Acc:HGNC:3499]	0.7125614	
MRC1	mannose receptor C-type 1 [Source:HGNC Symbol;Acc:HGNC:7228]	0.7067419	
DOCK8	dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]	0.70432276	
RNASE4	ribonuclease A family member 4 [Source:HGNC Symbol;Acc:HGNC:10047]	0.7028681	
TRAT1	T cell receptor associated transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:30698]	0.7015126	
F8	coagulation factor VIII [Source:HGNC Symbol;Acc:HGNC:3546]	0.7000144	
ART4	ADP-ribosyltransferase 4 (Dombrock blood group) [Source:HGNC Symbol;Acc:HGNC:726]	0.69868	
VNN2	vanin 2 [Source:HGNC Symbol;Acc:HGNC:12706]	0.698507	
CD22	CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]	0.69844264	
CCDC141	coiled-coil domain containing 141 [Source:HGNC Symbol;Acc:HGNC:26821]	0.69704115	
IL2RG	interleukin 2 receptor subunit gamma [Source:HGNC Symbol;Acc:HGNC:6010]	0.69692105	
ABCA6	ATP binding cassette subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:36]	0.69635445	
KYNU	kynureninase [Source:HGNC Symbol;Acc:HGNC:6469]	0.6956922	
DDX60L	DExD/H-box 60 like [Source:HGNC Symbol;Acc:HGNC:26429]	0.69543415	
ICOS	inducible T cell costimulator [Source:HGNC Symbol;Acc:HGNC:5351]	0.6939839	
CASP1	caspase 1 [Source:HGNC Symbol;Acc:HGNC:1499]	0.6931574	
FCRL1	Fc receptor like 1 [Source:HGNC Symbol;Acc:HGNC:18509]	0.6928992	
RNASE6	ribonuclease A family member k6 [Source:HGNC Symbol;Acc:HGNC:10048]	0.6924938	
NMI	N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854]	0.6922223	
SELL	selectin L [Source:HGNC Symbol;Acc:HGNC:10720]	0.6921104	
THEMIS	thymocyte selection associated [Source:HGNC Symbol;Acc:HGNC:21569]	0.69134045	
TMEM154	transmembrane protein 154 [Source:HGNC Symbol;Acc:HGNC:26489]	0.69061136	
MMRN1	multimerin 1 [Source:HGNC Symbol;Acc:HGNC:7178]	0.68951064	
PLAC8	placenta associated 8 [Source:HGNC Symbol;Acc:HGNC:19254]	0.6885034	
VCAM1	vascular cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:12663]	0.6881679	
F13A1	coagulation factor XIII A chain [Source:HGNC Symbol;Acc:HGNC:3531]	0.68624336	
IFI44L	interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]	0.68536925	
ITM2A	integral membrane protein 2A [Source:HGNC Symbol;Acc:HGNC:6173]	0.6833326	
NPY1R	neuropeptide Y receptor Y1 [Source:HGNC Symbol;Acc:HGNC:7956]	0.68248975	
BLNK	B cell linker [Source:HGNC Symbol;Acc:HGNC:14211]	0.68072444	
FYB1	FYN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4036]	0.68006766	
CXCL10	C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]	0.6795558	
CLLU1	chronic lymphocytic leukemia up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:29841]	0.67856556	
BTK	Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1133]	0.677703	
CFI	complement factor I [Source:HGNC Symbol;Acc:HGNC:5394]	0.6774371	
SP100	SP100 nuclear antigen [Source:HGNC Symbol;Acc:HGNC:11206]	0.6768816	
TNFSF10	TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]	0.67686665	
DOCK2	dedicator of cytokinesis 2 [Source:HGNC Symbol;Acc:HGNC:2988]	0.67663366	
RUBCNL	rubicon like autophagy enhancer [Source:HGNC Symbol;Acc:HGNC:20420]	0.67634994	
CXCR5	C-X-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1060]	0.67596716	
ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide [Source:HGNC Symbol;Acc:HGNC:250]	0.67191195	
CD96	CD96 molecule [Source:HGNC Symbol;Acc:HGNC:16892]	0.6686114	
TRIM38	tripartite motif containing 38 [Source:HGNC Symbol;Acc:HGNC:10059]	0.6665453	
CLEC2B	C-type lectin domain family 2 member B [Source:HGNC Symbol;Acc:HGNC:2053]	0.665128	
OMD	osteomodulin [Source:HGNC Symbol;Acc:HGNC:8134]	0.66381574	
FCMR	Fc fragment of IgM receptor [Source:HGNC Symbol;Acc:HGNC:14315]	0.66361916	
TXK	TXK tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12434]	0.66340536	
KLRF1	killer cell lectin like receptor F1 [Source:HGNC Symbol;Acc:HGNC:13342]	0.66136694	
ALDH1A1	aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]	0.66036326	
ITK	IL2 inducible T cell kinase [Source:HGNC Symbol;Acc:HGNC:6171]	0.6589096	
KMO	kynurenine 3-monooxygenase [Source:HGNC Symbol;Acc:HGNC:6381]	0.6570931	
TTN	titin [Source:HGNC Symbol;Acc:HGNC:12403]	0.6562324	
ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6 [Source:HGNC Symbol;Acc:HGNC:685]	0.65565103	
IFIH1	interferon induced with helicase C domain 1 [Source:HGNC Symbol;Acc:HGNC:18873]	0.65546817	
FCRL3	Fc receptor like 3 [Source:HGNC Symbol;Acc:HGNC:18506]	0.6546576	
SKAP1	src kinase associated phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15605]	0.65453863	
ABCA9	ATP binding cassette subfamily A member 9 [Source:HGNC Symbol;Acc:HGNC:39]	0.6510068	
MIR155	microRNA 155 [Source:HGNC Symbol;Acc:HGNC:31542]	0.6485547	
PARP14	poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]	0.64699435	
GIMAP7	GTPase, IMAP family member 7 [Source:HGNC Symbol;Acc:HGNC:22404]	0.6458404	
TRGC2	T cell receptor gamma constant 2 [Source:HGNC Symbol;Acc:HGNC:12276]	0.64571476	
SKAP2	src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]	0.6455875	
LY96	lymphocyte antigen 96 [Source:HGNC Symbol;Acc:HGNC:17156]	0.6440351	
TNFRSF17	TNF receptor superfamily member 17 [Source:HGNC Symbol;Acc:HGNC:11913]	0.64197624	
GPR183	G protein-coupled receptor 183 [Source:HGNC Symbol;Acc:HGNC:3128]	0.63980424	
GBP2	guanylate binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4183]	0.6388223	
CFH	complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]	0.638121	
SAMD9	sterile alpha motif domain containing 9 [Source:HGNC Symbol;Acc:HGNC:1348]	0.63803667	
HLA-DOB	major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]	0.63745	
SLC22A3	solute carrier family 22 member 3 [Source:HGNC Symbol;Acc:HGNC:10967]	0.6368812	
HAS2	hyaluronan synthase 2 [Source:HGNC Symbol;Acc:HGNC:4819]	0.63577044	
RASSF9	Ras association domain family member 9 [Source:HGNC Symbol;Acc:HGNC:15739]	0.6355756	
IGHV3-48	immunoglobulin heavy variable 3-48 [Source:HGNC Symbol;Acc:HGNC:5606]	0.63400626	
CD40LG	CD40 ligand [Source:HGNC Symbol;Acc:HGNC:11935]	0.6328029	
ASPA	aspartoacylase [Source:HGNC Symbol;Acc:HGNC:756]	0.63228005	
SP140	SP140 nuclear body protein [Source:HGNC Symbol;Acc:HGNC:17133]	0.63059235	
PIK3CG	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:8978]	0.62966454	
VAV3	vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]	0.62942725	
SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]	0.62809056	
PLEKHF2	pleckstrin homology and FYVE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20757]	0.6262686	
DCN	decorin [Source:HGNC Symbol;Acc:HGNC:2705]	0.626142	
SBSPON	somatomedin B and thrombospondin type 1 domain containing [Source:HGNC Symbol;Acc:HGNC:30362]	0.6255146	
FCRL2	Fc receptor like 2 [Source:HGNC Symbol;Acc:HGNC:14875]	0.6245493	
CCDC69	coiled-coil domain containing 69 [Source:HGNC Symbol;Acc:HGNC:24487]	0.6239137	
GPR18	G protein-coupled receptor 18 [Source:HGNC Symbol;Acc:HGNC:4472]	0.62229943	
TLR1	toll like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]	0.6222863	
RNF125	ring finger protein 125 [Source:HGNC Symbol;Acc:HGNC:21150]	0.62100834	
GPR34	G protein-coupled receptor 34 [Source:HGNC Symbol;Acc:HGNC:4490]	0.62046784	
NCKAP1L	NCK associated protein 1 like [Source:HGNC Symbol;Acc:HGNC:4862]	0.6200768	
CCL21	C-C motif chemokine ligand 21 [Source:HGNC Symbol;Acc:HGNC:10620]	0.61912525	
CLEC4M	C-type lectin domain family 4 member M [Source:HGNC Symbol;Acc:HGNC:13523]	0.61710936	
GBP1	guanylate binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4182]	0.6145294	
CD200R1	CD200 receptor 1 [Source:HGNC Symbol;Acc:HGNC:24235]	0.6133804	
TFPI	tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]	0.61253315	
TLR6	toll like receptor 6 [Source:HGNC Symbol;Acc:HGNC:16711]	0.61210424	
RIPOR2	RHO family interacting cell polarization regulator 2 [Source:HGNC Symbol;Acc:HGNC:13872]	0.6114652	
OSMR	oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]	0.61093265	
DDX58	DExD/H-box helicase 58 [Source:HGNC Symbol;Acc:HGNC:19102]	0.6102435	
SLFN5	schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]	0.6099093	
SH2D1A	SH2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:10820]	0.6094363	
IGHV3-23	immunoglobulin heavy variable 3-23 [Source:HGNC Symbol;Acc:HGNC:5588]	0.6092145	
CD1C	CD1c molecule [Source:HGNC Symbol;Acc:HGNC:1636]	0.6078192	
PLEK	pleckstrin [Source:HGNC Symbol;Acc:HGNC:9070]	0.6045815	
APBB1IP	amyloid beta precursor protein binding family B member 1 interacting protein [Source:HGNC Symbol;Acc:HGNC:17379]	0.60427725	
IGLV2-11	immunoglobulin lambda variable 2-11 [Source:HGNC Symbol;Acc:HGNC:5887]	0.6041779	
TRAJ17	T cell receptor alpha joining 17 [Source:HGNC Symbol;Acc:HGNC:12045]	0.6026416	
IKZF1	IKAROS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13176]	0.6009392	
SLC9A9	solute carrier family 9 member A9 [Source:HGNC Symbol;Acc:HGNC:20653]	0.6002792	
ALOX5AP	arachidonate 5-lipoxygenase activating protein [Source:HGNC Symbol;Acc:HGNC:436]	0.59986633	
GBP5	guanylate binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19895]	0.5995181	
IGLV2-23	immunoglobulin lambda variable 2-23 [Source:HGNC Symbol;Acc:HGNC:5890]	0.59881413	
SLFN12L	schlafen family member 12 like [Source:HGNC Symbol;Acc:HGNC:33920]	0.5981638	
CCL14	C-C motif chemokine ligand 14 [Source:HGNC Symbol;Acc:HGNC:10612]	0.5977995	
SELP	selectin P [Source:HGNC Symbol;Acc:HGNC:10721]	0.595876	
GBP4	guanylate binding protein 4 [Source:HGNC Symbol;Acc:HGNC:20480]	0.59409744	
CHRDL1	chordin like 1 [Source:HGNC Symbol;Acc:HGNC:29861]	0.59373456	
FGL2	fibrinogen like 2 [Source:HGNC Symbol;Acc:HGNC:3696]	0.59185165	
SUCLG2	succinate-CoA ligase GDP-forming subunit beta [Source:HGNC Symbol;Acc:HGNC:11450]	0.5906027	
CASP4	caspase 4 [Source:HGNC Symbol;Acc:HGNC:1505]	0.5902249	
ITGA4	integrin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6140]	0.5901233	
GBP3	guanylate binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4184]	0.5897937	
LEF1	lymphoid enhancer binding factor 1 [Source:HGNC Symbol;Acc:HGNC:6551]	0.58971435	
TRAF3IP3	TRAF3 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:30766]	0.5884475	
PDK4	pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]	0.5865727	
PLSCR4	phospholipid scramblase 4 [Source:HGNC Symbol;Acc:HGNC:16497]	0.5860634	
CEMIP	cell migration inducing hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:29213]	0.5857964	
CR1	complement C3b/C4b receptor 1 (Knops blood group) [Source:HGNC Symbol;Acc:HGNC:2334]	0.5857905	
TCL1A	T cell leukemia/lymphoma 1A [Source:HGNC Symbol;Acc:HGNC:11648]	0.5857574	
GIMAP4	GTPase, IMAP family member 4 [Source:HGNC Symbol;Acc:HGNC:21872]	0.5841669	
PGM5	phosphoglucomutase 5 [Source:HGNC Symbol;Acc:HGNC:8908]	0.58337736	
NOTCH2NLA	notch 2 N-terminal like A [Source:HGNC Symbol;Acc:HGNC:31862]	0.58078665	
IRF8	interferon regulatory factor 8 [Source:HGNC Symbol;Acc:HGNC:5358]	0.5804174	
IFI16	interferon gamma inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395]	0.58019745	
DNASE1L3	deoxyribonuclease 1 like 3 [Source:HGNC Symbol;Acc:HGNC:2959]	0.5793502	
IQGAP2	IQ motif containing GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:6111]	0.5791641	
STAB2	stabilin 2 [Source:HGNC Symbol;Acc:HGNC:18629]	0.57788616	
MAMDC2	MAM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23673]	0.5778646	
ABI3BP	ABI family member 3 binding protein [Source:HGNC Symbol;Acc:HGNC:17265]	0.57750803	
GLIPR1	GLI pathogenesis related 1 [Source:HGNC Symbol;Acc:HGNC:17001]	0.57721597	
PRKCH	protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]	0.5770502	
LAMA2	laminin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]	0.5762124	
TRGC1	T cell receptor gamma constant 1 [Source:HGNC Symbol;Acc:HGNC:12275]	0.57517374	
IFIT1	interferon induced protein with tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:5407]	0.5750114	
ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:249]	0.5747359	
JAML	junction adhesion molecule like [Source:HGNC Symbol;Acc:HGNC:19084]	0.5745291	
RHOH	ras homolog family member H [Source:HGNC Symbol;Acc:HGNC:686]	0.57383066	
CIITA	class II major histocompatibility complex transactivator [Source:HGNC Symbol;Acc:HGNC:7067]	0.5736982	
SLFN13	schlafen family member 13 [Source:HGNC Symbol;Acc:HGNC:26481]	0.5731563	
HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	0.57220906	
MBOAT1	membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]	0.5718722	
GIMAP5	GTPase, IMAP family member 5 [Source:HGNC Symbol;Acc:HGNC:18005]	0.57165915	
GPC3	glypican 3 [Source:HGNC Symbol;Acc:HGNC:4451]	0.56948024	
IDO1	indoleamine 2,3-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:6059]	0.56929654	
CTLA4	cytotoxic T-lymphocyte associated protein 4 [Source:HGNC Symbol;Acc:HGNC:2505]	0.56763494	
CD48	CD48 molecule [Source:HGNC Symbol;Acc:HGNC:1683]	0.5668731	
TAGAP	T cell activation RhoGTPase activating protein [Source:HGNC Symbol;Acc:HGNC:15669]	0.5660804	
UST	uronyl 2-sulfotransferase [Source:HGNC Symbol;Acc:HGNC:17223]	0.5659494	
SCIMP	SLP adaptor and CSK interacting membrane protein [Source:HGNC Symbol;Acc:HGNC:33504]	0.565017	
CLIC2	chloride intracellular channel 2 [Source:HGNC Symbol;Acc:HGNC:2063]	0.564225	
FDCSP	follicular dendritic cell secreted protein [Source:HGNC Symbol;Acc:HGNC:19215]	0.5635814	
CPED1	cadherin like and PC-esterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26159]	0.56211466	
STK17A	serine/threonine kinase 17a [Source:HGNC Symbol;Acc:HGNC:11395]	0.5619872	
SAMD3	sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21574]	0.56158507	
ARHGEF26	Rho guanine nucleotide exchange factor 26 [Source:HGNC Symbol;Acc:HGNC:24490]	0.56034225	
CD79A	CD79a molecule [Source:HGNC Symbol;Acc:HGNC:1698]	0.55996644	
CD3D	CD3d molecule [Source:HGNC Symbol;Acc:HGNC:1673]	0.558242	
STK3	serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:11406]	0.557997	
SP140L	SP140 nuclear body protein like [Source:HGNC Symbol;Acc:HGNC:25105]	0.5572337	
CD3E	CD3e molecule [Source:HGNC Symbol;Acc:HGNC:1674]	0.55659664	
HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6 [Source:HGNC Symbol;Acc:HGNC:26072]	0.5559813	
IFIT3	interferon induced protein with tetratricopeptide repeats 3 [Source:HGNC Symbol;Acc:HGNC:5411]	0.5547648	
CD3G	CD3g molecule [Source:HGNC Symbol;Acc:HGNC:1675]	0.5536283	
PLCG2	phospholipase C gamma 2 [Source:HGNC Symbol;Acc:HGNC:9066]	0.5536025	
AHR	aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]	0.55309683	
CX3CR1	C-X3-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:2558]	0.55213743	
IGKV3D-11	immunoglobulin kappa variable 3D-11 [Source:HGNC Symbol;Acc:HGNC:5823]	0.55179185	
ELF1	E74 like ETS transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3316]	0.5516473	
OAS2	2'-5'-oligoadenylate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:8087]	0.55058235	
AOAH	acyloxyacyl hydrolase [Source:HGNC Symbol;Acc:HGNC:548]	0.55044687	
RGS1	regulator of G protein signaling 1 [Source:HGNC Symbol;Acc:HGNC:9991]	0.5502478	
CD226	CD226 molecule [Source:HGNC Symbol;Acc:HGNC:16961]	0.5502373	
P2RY14	purinergic receptor P2Y14 [Source:HGNC Symbol;Acc:HGNC:16442]	0.54974425	
ITGAL	integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]	0.54968053	
IL18	interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986]	0.5487169	
MS4A7	membrane spanning 4-domains A7 [Source:HGNC Symbol;Acc:HGNC:13378]	0.5484139	
DAB2	DAB adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:2662]	0.54819167	
PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase type 1 beta [Source:HGNC Symbol;Acc:HGNC:8995]	0.54786974	
UTRN	utrophin [Source:HGNC Symbol;Acc:HGNC:12635]	0.5477585	
CD28	CD28 molecule [Source:HGNC Symbol;Acc:HGNC:1653]	0.5476045	
FAM126A	family with sequence similarity 126 member A [Source:HGNC Symbol;Acc:HGNC:24587]	0.54734474	
HACD4	3-hydroxyacyl-CoA dehydratase 4 [Source:HGNC Symbol;Acc:HGNC:20920]	0.54565096	
IGHM	immunoglobulin heavy constant mu [Source:HGNC Symbol;Acc:HGNC:5541]	0.5454917	
MCUB	mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076]	0.5450555	
PLAAT4	phospholipase A and acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:9869]	0.5449222	
CLEC9A	C-type lectin domain containing 9A [Source:HGNC Symbol;Acc:HGNC:26705]	0.5447432	
IGLV1-40	immunoglobulin lambda variable 1-40 [Source:HGNC Symbol;Acc:HGNC:5877]	0.544575	
CD163	CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631]	0.5434055	
USP53	ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]	0.5412729	
PLEKHH2	pleckstrin homology, MyTH4 and FERM domain containing H2 [Source:HGNC Symbol;Acc:HGNC:30506]	0.5402628	
FCRL5	Fc receptor like 5 [Source:HGNC Symbol;Acc:HGNC:18508]	0.5402342	
LYN	LYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6735]	0.54001087	
CASP8	caspase 8 [Source:HGNC Symbol;Acc:HGNC:1509]	0.53873384	
COL14A1	collagen type XIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2191]	0.5383867	
BTN3A2	butyrophilin subfamily 3 member A2 [Source:HGNC Symbol;Acc:HGNC:1139]	0.53750825	
MS4A1	membrane spanning 4-domains A1 [Source:HGNC Symbol;Acc:HGNC:7315]	0.5371076	
KLRB1	killer cell lectin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6373]	0.5370751	
MCTP2	multiple C2 and transmembrane domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25636]	0.5369439	
IGHG3	immunoglobulin heavy constant gamma 3 (G3m marker) [Source:HGNC Symbol;Acc:HGNC:5527]	0.5368633	
TLR7	toll like receptor 7 [Source:HGNC Symbol;Acc:HGNC:15631]	0.5367143	
IGKV3D-15	immunoglobulin kappa variable 3D-15 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:5824]	0.53600484	
APOL6	apolipoprotein L6 [Source:HGNC Symbol;Acc:HGNC:14870]	0.5358917	
SULT1B1	sulfotransferase family 1B member 1 [Source:HGNC Symbol;Acc:HGNC:17845]	0.53513235	
CD37	CD37 molecule [Source:HGNC Symbol;Acc:HGNC:1666]	0.5341437	
SYK	spleen associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491]	0.5340885	
DPP4	dipeptidyl peptidase 4 [Source:HGNC Symbol;Acc:HGNC:3009]	0.5336295	
