NAME	TITLE	SCORE	
SUCLG2	succinate-CoA ligase GDP-forming subunit beta [Source:HGNC Symbol;Acc:HGNC:11450]	0.6446861	
VNN2	vanin 2 [Source:HGNC Symbol;Acc:HGNC:12706]	0.642709	
PLSCR4	phospholipid scramblase 4 [Source:HGNC Symbol;Acc:HGNC:16497]	0.6418688	
BLNK	B cell linker [Source:HGNC Symbol;Acc:HGNC:14211]	0.6408084	
BTK	Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1133]	0.6393237	
ARHGEF26	Rho guanine nucleotide exchange factor 26 [Source:HGNC Symbol;Acc:HGNC:24490]	0.63911456	
ACSS3	acyl-CoA synthetase short chain family member 3 [Source:HGNC Symbol;Acc:HGNC:24723]	0.638228	
KLRC4	killer cell lectin like receptor C4 [Source:HGNC Symbol;Acc:HGNC:6377]	0.6378796	
TLR3	toll like receptor 3 [Source:HGNC Symbol;Acc:HGNC:11849]	0.636691	
MS4A14	membrane spanning 4-domains A14 [Source:HGNC Symbol;Acc:HGNC:30706]	0.6364595	
BANK1	B cell scaffold protein with ankyrin repeats 1 [Source:HGNC Symbol;Acc:HGNC:18233]	0.63639176	
CLEC7A	C-type lectin domain containing 7A [Source:HGNC Symbol;Acc:HGNC:14558]	0.63505703	
STK3	serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:11406]	0.6345167	
GLIPR1	GLI pathogenesis related 1 [Source:HGNC Symbol;Acc:HGNC:17001]	0.6345164	
PARP14	poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]	0.63385695	
FBLN5	fibulin 5 [Source:HGNC Symbol;Acc:HGNC:3602]	0.63353944	
ABCA10	ATP binding cassette subfamily A member 10 [Source:HGNC Symbol;Acc:HGNC:30]	0.63279855	
DOCK2	dedicator of cytokinesis 2 [Source:HGNC Symbol;Acc:HGNC:2988]	0.6324866	
HAS2	hyaluronan synthase 2 [Source:HGNC Symbol;Acc:HGNC:4819]	0.6323765	
ABI3BP	ABI family member 3 binding protein [Source:HGNC Symbol;Acc:HGNC:17265]	0.62918746	
RNF125	ring finger protein 125 [Source:HGNC Symbol;Acc:HGNC:21150]	0.6290627	
DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1 [Source:HGNC Symbol;Acc:HGNC:16500]	0.6284609	
TLR7	toll like receptor 7 [Source:HGNC Symbol;Acc:HGNC:15631]	0.62814504	
GPR183	G protein-coupled receptor 183 [Source:HGNC Symbol;Acc:HGNC:3128]	0.626182	
ALOX5AP	arachidonate 5-lipoxygenase activating protein [Source:HGNC Symbol;Acc:HGNC:436]	0.6256945	
SELP	selectin P [Source:HGNC Symbol;Acc:HGNC:10721]	0.6215703	
FGF7	fibroblast growth factor 7 [Source:HGNC Symbol;Acc:HGNC:3685]	0.6212683	
GIMAP7	GTPase, IMAP family member 7 [Source:HGNC Symbol;Acc:HGNC:22404]	0.62106895	
PLEKHF2	pleckstrin homology and FYVE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20757]	0.6200619	
IL7R	interleukin 7 receptor [Source:HGNC Symbol;Acc:HGNC:6024]	0.61954975	
EMCN	endomucin [Source:HGNC Symbol;Acc:HGNC:16041]	0.6187954	
FHL5	four and a half LIM domains 5 [Source:HGNC Symbol;Acc:HGNC:17371]	0.61875266	
IQGAP2	IQ motif containing GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:6111]	0.61866736	
GPC3	glypican 3 [Source:HGNC Symbol;Acc:HGNC:4451]	0.6185919	
PDK4	pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]	0.6177037	
OSMR	oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]	0.6170981	
IKZF3	IKAROS family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:13178]	0.61665624	
MIR155	microRNA 155 [Source:HGNC Symbol;Acc:HGNC:31542]	0.6155	
CD200R1	CD200 receptor 1 [Source:HGNC Symbol;Acc:HGNC:24235]	0.61515915	
GBP1	guanylate binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4182]	0.615001	
MS4A7	membrane spanning 4-domains A7 [Source:HGNC Symbol;Acc:HGNC:13378]	0.61493975	
PGM5	phosphoglucomutase 5 [Source:HGNC Symbol;Acc:HGNC:8908]	0.6143276	
NOTCH2NLA	notch 2 N-terminal like A [Source:HGNC Symbol;Acc:HGNC:31862]	0.6118513	
KLF4	Kruppel like factor 4 [Source:HGNC Symbol;Acc:HGNC:6348]	0.61159843	
KLRF1	killer cell lectin like receptor F1 [Source:HGNC Symbol;Acc:HGNC:13342]	0.6098072	
CCL8	C-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:10635]	0.60964555	
RUBCNL	rubicon like autophagy enhancer [Source:HGNC Symbol;Acc:HGNC:20420]	0.6085971	
FIBIN	fin bud initiation factor homolog [Source:HGNC Symbol;Acc:HGNC:33747]	0.60670984	
CD163	CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631]	0.60543084	
IGHV3-48	immunoglobulin heavy variable 3-48 [Source:HGNC Symbol;Acc:HGNC:5606]	0.60500693	
HACD4	3-hydroxyacyl-CoA dehydratase 4 [Source:HGNC Symbol;Acc:HGNC:20920]	0.6039582	
CCDC69	coiled-coil domain containing 69 [Source:HGNC Symbol;Acc:HGNC:24487]	0.6038084	
NCKAP1L	NCK associated protein 1 like [Source:HGNC Symbol;Acc:HGNC:4862]	0.60302037	
SLC9A9	solute carrier family 9 member A9 [Source:HGNC Symbol;Acc:HGNC:20653]	0.6021919	
SLC18B1	solute carrier family 18 member B1 [Source:HGNC Symbol;Acc:HGNC:21573]	0.60208815	
FGL2	fibrinogen like 2 [Source:HGNC Symbol;Acc:HGNC:3696]	0.60165584	
DAB2	DAB adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:2662]	0.60138875	
CCL14	C-C motif chemokine ligand 14 [Source:HGNC Symbol;Acc:HGNC:10612]	0.6011608	
PIK3CG	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:8978]	0.6007576	
RFTN2	raftlin family member 2 [Source:HGNC Symbol;Acc:HGNC:26402]	0.600079	
TFPI	tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]	0.5998443	
APBB1IP	amyloid beta precursor protein binding family B member 1 interacting protein [Source:HGNC Symbol;Acc:HGNC:17379]	0.5996284	
IFIT2	interferon induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:5409]	0.59875035	
UST	uronyl 2-sulfotransferase [Source:HGNC Symbol;Acc:HGNC:17223]	0.59638894	
CLIC2	chloride intracellular channel 2 [Source:HGNC Symbol;Acc:HGNC:2063]	0.5962934	
CHRDL1	chordin like 1 [Source:HGNC Symbol;Acc:HGNC:29861]	0.5953664	
USP53	ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]	0.59503126	
IL2RG	interleukin 2 receptor subunit gamma [Source:HGNC Symbol;Acc:HGNC:6010]	0.59415317	
HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6 [Source:HGNC Symbol;Acc:HGNC:26072]	0.5927645	
CCDC141	coiled-coil domain containing 141 [Source:HGNC Symbol;Acc:HGNC:26821]	0.59239393	
CXCL13	C-X-C motif chemokine ligand 13 [Source:HGNC Symbol;Acc:HGNC:10639]	0.5922212	
CTSO	cathepsin O [Source:HGNC Symbol;Acc:HGNC:2542]	0.591655	
TRGC2	T cell receptor gamma constant 2 [Source:HGNC Symbol;Acc:HGNC:12276]	0.5909949	
GNG11	G protein subunit gamma 11 [Source:HGNC Symbol;Acc:HGNC:4403]	0.5906783	
RERG	RAS like estrogen regulated growth inhibitor [Source:HGNC Symbol;Acc:HGNC:15980]	0.5898459	
TLR6	toll like receptor 6 [Source:HGNC Symbol;Acc:HGNC:16711]	0.58965415	
FRRS1	ferric chelate reductase 1 [Source:HGNC Symbol;Acc:HGNC:27622]	0.5894445	
AHR	aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]	0.5893832	
KMO	kynurenine 3-monooxygenase [Source:HGNC Symbol;Acc:HGNC:6381]	0.5889337	
ARHGAP42	Rho GTPase activating protein 42 [Source:HGNC Symbol;Acc:HGNC:26545]	0.5883929	
LXN	latexin [Source:HGNC Symbol;Acc:HGNC:13347]	0.5866984	
CCDC80	coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]	0.5862516	
GRAMD2B	GRAM domain containing 2B [Source:HGNC Symbol;Acc:HGNC:24911]	0.58589274	
TLR2	toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]	0.584709	
PLEK	pleckstrin [Source:HGNC Symbol;Acc:HGNC:9070]	0.58439976	
CASP4	caspase 4 [Source:HGNC Symbol;Acc:HGNC:1505]	0.5838927	
GBP4	guanylate binding protein 4 [Source:HGNC Symbol;Acc:HGNC:20480]	0.58112574	
GBP3	guanylate binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4184]	0.5810597	
IFI16	interferon gamma inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395]	0.5810479	
YBX3	Y-box binding protein 3 [Source:HGNC Symbol;Acc:HGNC:2428]	0.58096004	
MBOAT1	membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]	0.5807752	
C3	complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]	0.5805417	
ADGRG6	adhesion G protein-coupled receptor G6 [Source:HGNC Symbol;Acc:HGNC:13841]	0.5804713	
ANGPTL1	angiopoietin like 1 [Source:HGNC Symbol;Acc:HGNC:489]	0.57998496	
MNDA	myeloid cell nuclear differentiation antigen [Source:HGNC Symbol;Acc:HGNC:7183]	0.57954067	
APOL6	apolipoprotein L6 [Source:HGNC Symbol;Acc:HGNC:14870]	0.57910824	
PLEKHH2	pleckstrin homology, MyTH4 and FERM domain containing H2 [Source:HGNC Symbol;Acc:HGNC:30506]	0.5790541	
IGHV3-23	immunoglobulin heavy variable 3-23 [Source:HGNC Symbol;Acc:HGNC:5588]	0.5783509	
FAM126A	family with sequence similarity 126 member A [Source:HGNC Symbol;Acc:HGNC:24587]	0.5773405	
OAS2	2'-5'-oligoadenylate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:8087]	0.57718754	
SLFN5	schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]	0.5768056	
C3AR1	complement C3a receptor 1 [Source:HGNC Symbol;Acc:HGNC:1319]	0.57670665	
CD96	CD96 molecule [Source:HGNC Symbol;Acc:HGNC:16892]	0.57633394	
VGLL3	vestigial like family member 3 [Source:HGNC Symbol;Acc:HGNC:24327]	0.57494766	
SLC46A3	solute carrier family 46 member 3 [Source:HGNC Symbol;Acc:HGNC:27501]	0.5746389	
CYBRD1	cytochrome b reductase 1 [Source:HGNC Symbol;Acc:HGNC:20797]	0.57294893	
CD302	CD302 molecule [Source:HGNC Symbol;Acc:HGNC:30843]	0.5724853	
LY86	lymphocyte antigen 86 [Source:HGNC Symbol;Acc:HGNC:16837]	0.5724295	
SLFN12L	schlafen family member 12 like [Source:HGNC Symbol;Acc:HGNC:33920]	0.5721613	
P2RY13	purinergic receptor P2Y13 [Source:HGNC Symbol;Acc:HGNC:4537]	0.5715823	
SELL	selectin L [Source:HGNC Symbol;Acc:HGNC:10720]	0.57141364	
TGFBR3	transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]	0.5713078	
SVEP1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]	0.5709899	
NIBAN1	niban apoptosis regulator 1 [Source:HGNC Symbol;Acc:HGNC:16784]	0.5701919	
TTN	titin [Source:HGNC Symbol;Acc:HGNC:12403]	0.5699063	
IL18	interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986]	0.5697542	
PLS3	plastin 3 [Source:HGNC Symbol;Acc:HGNC:9091]	0.5695259	
SRPX	sushi repeat containing protein X-linked [Source:HGNC Symbol;Acc:HGNC:11309]	0.56883913	
CD109	CD109 molecule [Source:HGNC Symbol;Acc:HGNC:21685]	0.5686952	
PLAC8	placenta associated 8 [Source:HGNC Symbol;Acc:HGNC:19254]	0.56717783	
GASK1B	golgi associated kinase 1B [Source:HGNC Symbol;Acc:HGNC:25312]	0.5671711	
CCL2	C-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:10618]	0.56676126	
SLC22A3	solute carrier family 22 member 3 [Source:HGNC Symbol;Acc:HGNC:10967]	0.56638336	
RGS1	regulator of G protein signaling 1 [Source:HGNC Symbol;Acc:HGNC:9991]	0.5662471	
F3	coagulation factor III, tissue factor [Source:HGNC Symbol;Acc:HGNC:3541]	0.565918	
MGP	matrix Gla protein [Source:HGNC Symbol;Acc:HGNC:7060]	0.56505257	
PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase type 1 beta [Source:HGNC Symbol;Acc:HGNC:8995]	0.564321	
IGKV3D-11	immunoglobulin kappa variable 3D-11 [Source:HGNC Symbol;Acc:HGNC:5823]	0.56416047	
CD40LG	CD40 ligand [Source:HGNC Symbol;Acc:HGNC:11935]	0.5639636	
PTGS2	prostaglandin-endoperoxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:9605]	0.5635831	
MFAP5	microfibril associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29673]	0.5634957	
KLRB1	killer cell lectin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6373]	0.563466	
PPP2R5A	protein phosphatase 2 regulatory subunit B'alpha [Source:HGNC Symbol;Acc:HGNC:9309]	0.5624125	
FPR3	formyl peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:3828]	0.56229	
ICOS	inducible T cell costimulator [Source:HGNC Symbol;Acc:HGNC:5351]	0.5619305	
PLD1	phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:9067]	0.56179386	
MSR1	macrophage scavenger receptor 1 [Source:HGNC Symbol;Acc:HGNC:7376]	0.5616552	
IL1R1	interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993]	0.5614463	
LRIG3	leucine rich repeats and immunoglobulin like domains 3 [Source:HGNC Symbol;Acc:HGNC:30991]	0.5612984	
IFI44	interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]	0.560738	
SKAP1	src kinase associated phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15605]	0.5606202	
SLFN13	schlafen family member 13 [Source:HGNC Symbol;Acc:HGNC:26481]	0.55888915	
PRKD1	protein kinase D1 [Source:HGNC Symbol;Acc:HGNC:9407]	0.55870456	
GBP5	guanylate binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19895]	0.5586674	
HMCN1	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]	0.55849004	
CD22	CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]	0.5583663	
VAV3	vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]	0.5579014	
KIF16B	kinesin family member 16B [Source:HGNC Symbol;Acc:HGNC:15869]	0.5577427	
HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	0.5571261	
IFITM1	interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:5412]	0.5568539	
TMEM154	transmembrane protein 154 [Source:HGNC Symbol;Acc:HGNC:26489]	0.55652773	
PLAAT4	phospholipase A and acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:9869]	0.5560372	
CCR2	C-C motif chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:1603]	0.5552236	
HEPH	hephaestin [Source:HGNC Symbol;Acc:HGNC:4866]	0.555171	
SCIMP	SLP adaptor and CSK interacting membrane protein [Source:HGNC Symbol;Acc:HGNC:33504]	0.554869	
TFEC	transcription factor EC [Source:HGNC Symbol;Acc:HGNC:11754]	0.55476046	
NTN4	netrin 4 [Source:HGNC Symbol;Acc:HGNC:13658]	0.55432665	
CRYAB	crystallin alpha B [Source:HGNC Symbol;Acc:HGNC:2389]	0.5540394	
RGS18	regulator of G protein signaling 18 [Source:HGNC Symbol;Acc:HGNC:14261]	0.55368733	
MYO1E	myosin IE [Source:HGNC Symbol;Acc:HGNC:7599]	0.553642	
GIMAP4	GTPase, IMAP family member 4 [Source:HGNC Symbol;Acc:HGNC:21872]	0.5529662	
ITK	IL2 inducible T cell kinase [Source:HGNC Symbol;Acc:HGNC:6171]	0.55284667	
PDGFC	platelet derived growth factor C [Source:HGNC Symbol;Acc:HGNC:8801]	0.55191666	
DTX3L	deltex E3 ubiquitin ligase 3L [Source:HGNC Symbol;Acc:HGNC:30323]	0.55079365	
IRAK3	interleukin 1 receptor associated kinase 3 [Source:HGNC Symbol;Acc:HGNC:17020]	0.5504088	
TRAT1	T cell receptor associated transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:30698]	0.55038404	
PRKCH	protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]	0.5490187	
