NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
UP-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312	UP-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312		459	-0.3851835	-1.2231252	0.21471173	0.4597739	0.913	5782	tags=38%, list=28%, signal=52%	
COVID19-ORF8 PROTEIN HOST PPI FROM KROGAN	COVID19-ORF8 PROTEIN HOST PPI FROM KROGAN		46	-0.44159064	-1.2145675	0.23868313	0.46667483	0.921	8540	tags=61%, list=42%, signal=105%	
UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR EXPENSION FROM GSE149312	UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR EXPENSION FROM GSE149312		463	-0.3691116	-1.2086973	0.24746451	0.47007072	0.923	5545	tags=34%, list=27%, signal=46%	
COVID19-NSP8 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP8 PROTEIN HOST PPI FROM KROGAN		23	-0.5276525	-1.2032194	0.30769232	0.4725978	0.928	8031	tags=70%, list=40%, signal=115%	
UP-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507	UP-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507		474	-0.44530687	-1.1948001	0.26293996	0.48056784	0.932	6033	tags=45%, list=30%, signal=62%	
UP-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803	UP-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803		444	-0.43925232	-1.1932334	0.29124236	0.47682542	0.932	6862	tags=50%, list=34%, signal=74%	
UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR DIFFERENTIATION FROM GSE149312	UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR DIFFERENTIATION FROM GSE149312		445	-0.31612107	-1.1865422	0.25940594	0.48220137	0.934	5930	tags=30%, list=29%, signal=41%	
SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:4	SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:4		248	-0.33371964	-1.1845822	0.19875777	0.47855318	0.937	6356	tags=36%, list=31%, signal=52%	
DOWN-REGULATED BY SARS-COV-2 IN MOUSE LUNG TISSUE FROM GSE150847	DOWN-REGULATED BY SARS-COV-2 IN MOUSE LUNG TISSUE FROM GSE150847		349	-0.34864128	-1.182318	0.22937626	0.47645903	0.941	5484	tags=34%, list=27%, signal=46%	
DOWN-REGULATED BY SARS-COV-1 IN CALU-3 4HR FROM GSE148729	DOWN-REGULATED BY SARS-COV-1 IN CALU-3 4HR FROM GSE148729		417	-0.36403528	-1.1790341	0.29484537	0.47612274	0.941	7572	tags=44%, list=37%, signal=68%	
UP-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312	UP-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312		457	-0.34315404	-1.1580467	0.3089431	0.5066577	0.946	7980	tags=49%, list=39%, signal=78%	
DOWN-REGULATED BY MHV-A59 IN MURINE LIVER 3D FROM GSE146074	DOWN-REGULATED BY MHV-A59 IN MURINE LIVER 3D FROM GSE146074		412	-0.35812956	-1.1538013	0.30927834	0.50798136	0.949	6134	tags=34%, list=30%, signal=48%	
UP-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	UP-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507		474	-0.39971033	-1.1445427	0.3153527	0.5178538	0.954	6860	tags=45%, list=34%, signal=66%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1		167	-0.3562112	-1.1414822	0.23387097	0.517352	0.955	2082	tags=16%, list=10%, signal=18%	
SARS CORONAVIRUS NSP8-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP8-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020		42	-0.34959593	-1.1337334	0.3306288	0.5254555	0.957	6969	tags=50%, list=34%, signal=76%	
DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312	DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312		465	-0.32696497	-1.1294316	0.31944445	0.5261471	0.957	7461	tags=40%, list=37%, signal=62%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:4	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:4		210	-0.3867074	-1.1225833	0.35860655	0.532096	0.959	6806	tags=41%, list=34%, signal=62%	
SARS-COV PERTURBATION DOWN GENES VERO E6 FROM GSE30589:GPL570:6	SARS-COV PERTURBATION DOWN GENES VERO E6 FROM GSE30589:GPL570:6		246	-0.39373454	-1.1178088	0.33126295	0.5335865	0.961	5824	tags=36%, list=29%, signal=50%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:6	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:6		83	-0.34605625	-1.1177417	0.29718876	0.5271058	0.961	2296	tags=12%, list=11%, signal=14%	
UP-REGULATED BY SARS-COV-2 INFECTION IN VERO E6 FROM GSE153940	UP-REGULATED BY SARS-COV-2 INFECTION IN VERO E6 FROM GSE153940		416	-0.29125503	-1.1160904	0.36458334	0.52383405	0.962	8890	tags=42%, list=44%, signal=74%	
DOWN-REGULATED BY SARS-COV-2 IN FERRET NASAL WASH FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 IN FERRET NASAL WASH FROM GSE147507		408	-0.3726646	-1.1062315	0.3634497	0.5345036	0.965	5871	tags=38%, list=29%, signal=52%	
DOWN-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803	DOWN-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803		423	-0.2453613	-1.097479	0.3617811	0.54241496	0.966	9469	tags=43%, list=47%, signal=80%	
SARS-COV-2 HUMAN INTERACTOME GENE SET FROM GUZZI	SARS-COV-2 HUMAN INTERACTOME GENE SET FROM GUZZI		79	-0.31682733	-1.0910617	0.36666667	0.5464942	0.966	6949	tags=35%, list=34%, signal=54%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:5	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:5		271	-0.32157657	-1.0789996	0.43380857	0.56246054	0.971	10180	tags=60%, list=50%, signal=119%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:5	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:5		194	-0.4182644	-1.0609162	0.40167364	0.5874555	0.975	5201	tags=37%, list=26%, signal=49%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:4	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:4		134	-0.34541458	-1.0490737	0.36935166	0.6005991	0.979	4636	tags=26%, list=23%, signal=34%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:1	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:1		304	-0.3867079	-1.0486368	0.4432773	0.5946541	0.979	8135	tags=50%, list=40%, signal=82%	
SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:6	SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:6		209	-0.2813457	-1.0443733	0.41130605	0.5957584	0.981	7691	tags=40%, list=38%, signal=64%	
DOWN-REGULATED BY IAV-INFECTION IN MOUSE SPLEEN	DOWN-REGULATED BY IAV-INFECTION IN MOUSE SPLEEN		382	-0.34900555	-1.041951	0.4547325	0.5936606	0.981	7594	tags=46%, list=37%, signal=71%	
COVID-19 PATIENTS PBMC DOWN	COVID-19 PATIENTS PBMC DOWN		201	-0.31378174	-1.0408697	0.39363816	0.58875585	0.981	4984	tags=26%, list=25%, signal=34%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:2	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:2		231	-0.3247531	-1.0001922	0.46247464	0.65522534	0.992	7717	tags=41%, list=38%, signal=65%	
DOWN-REGULATED BY SARS-COV-2 IN CARDIOMYOCYTES FROM GSE150392	DOWN-REGULATED BY SARS-COV-2 IN CARDIOMYOCYTES FROM GSE150392		407	-0.2979598	-0.9919117	0.4698795	0.6638104	0.993	4520	tags=22%, list=22%, signal=28%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:3	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:3		344	-0.32335156	-0.98121625	0.501002	0.6763328	0.993	9906	tags=57%, list=49%, signal=109%	
SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS7A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS7A FROM VIRUS-HOST PPI P-HIPSTER 2020		36	-0.37269142	-0.97919184	0.51111114	0.67333627	0.994	8787	tags=61%, list=43%, signal=108%	
