NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	200	-0.47302264	-1.2801745	0.32364342	0.66796446	0.701	8781	tags=73%, list=43%, signal=127%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	200	-0.597064	-1.2693769	0.27272728	0.64372003	0.711	5259	tags=65%, list=26%, signal=86%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	196	-0.35604212	-1.260316	0.21956088	0.61491907	0.718	9232	tags=56%, list=45%, signal=102%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	200	-0.562624	-1.2396146	0.2935421	0.61492836	0.742	5239	tags=57%, list=26%, signal=76%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	58	-0.47056496	-1.2274561	0.33333334	0.6010873	0.749	7842	tags=64%, list=39%, signal=104%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	144	-0.4730697	-1.2100524	0.25875485	0.5991664	0.766	6898	tags=52%, list=34%, signal=78%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	36	-0.42585313	-1.1834608	0.26086956	0.6165831	0.788	7493	tags=61%, list=37%, signal=97%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	199	-0.38704446	-1.1656877	0.3205645	0.6161448	0.807	8483	tags=57%, list=42%, signal=97%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	32	-0.42718875	-1.1627948	0.28982726	0.58900535	0.807	7245	tags=53%, list=36%, signal=82%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	158	-0.35283428	-1.1387721	0.35257733	0.6000305	0.822	8761	tags=62%, list=43%, signal=108%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		200	-0.3535192	-1.1302437	0.30184805	0.58673	0.832	5501	tags=32%, list=27%, signal=43%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		104	-0.33930188	-1.111195	0.3426724	0.5924507	0.848	8446	tags=55%, list=42%, signal=93%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		100	-0.40406075	-1.1061982	0.384	0.5742613	0.849	6262	tags=45%, list=31%, signal=65%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		54	-0.42475066	-1.0982722	0.41359222	0.5634857	0.856	9286	tags=72%, list=46%, signal=133%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		49	-0.38719314	-1.0810353	0.43451142	0.56674397	0.866	9688	tags=65%, list=48%, signal=125%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY		200	-0.31973743	-1.0265678	0.44227007	0.6247166	0.891	7541	tags=39%, list=37%, signal=61%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		158	-0.31119415	-1.0214967	0.41717792	0.6084443	0.891	6625	tags=35%, list=33%, signal=52%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		200	-0.32065907	-0.99151087	0.4748062	0.63324314	0.907	7700	tags=43%, list=38%, signal=68%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		74	-0.37212205	-0.9485472	0.54677755	0.67767835	0.928	8521	tags=61%, list=42%, signal=104%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY		200	-0.30134687	-0.93941754	0.53386456	0.6692533	0.929	7989	tags=41%, list=39%, signal=67%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		43	-0.3191109	-0.90409213	0.5833333	0.70354617	0.943	6183	tags=40%, list=30%, signal=57%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA		200	-0.3273076	-0.8965311	0.578629	0.69290966	0.946	5941	tags=35%, list=29%, signal=49%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		198	-0.4150911	-0.8845235	0.5884692	0.6875039	0.947	6913	tags=45%, list=34%, signal=68%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		35	-0.4062032	-0.8578015	0.61354584	0.7047627	0.953	5294	tags=34%, list=26%, signal=46%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		200	-0.2748813	-0.8450542	0.62376237	0.7036073	0.955	7718	tags=37%, list=38%, signal=58%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS		40	-0.2905383	-0.82879436	0.7027601	0.7092962	0.961	7244	tags=40%, list=36%, signal=62%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP		199	-0.29787788	-0.71311015	0.824	0.8586515	0.986	4123	tags=25%, list=20%, signal=31%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		161	-0.26929343	-0.67933685	0.805169	0.8824601	0.988	5565	tags=32%, list=27%, signal=43%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		112	-0.2289799	-0.6775535	0.876652	0.86200434	0.988	5040	tags=25%, list=25%, signal=33%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING		199	-0.26591638	-0.6773062	0.79324055	0.84094405	0.988	7272	tags=36%, list=36%, signal=55%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM		200	-0.21700281	-0.635328	0.8703704	0.872542	0.991	7579	tags=36%, list=37%, signal=57%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT		200	-0.23340665	-0.55448383	0.9198397	0.939777	0.995	5627	tags=29%, list=28%, signal=40%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE		200	-0.19393252	-0.4286915	0.99185336	0.99911326	0.996	5091	tags=21%, list=25%, signal=28%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB		200	-0.17683935	-0.3655223	0.99582464	0.9904791	0.996	5535	tags=22%, list=27%, signal=29%	
