NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:3	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:3	Details ...	176	0.27257007	0.81836206	0.8156425	1.0	0.999	4866	tags=44%, list=24%, signal=57%	
ACE2 TOP 50 GENESHOT AUTORIF	ACE2 TOP 50 GENESHOT AUTORIF	Details ...	49	0.27494892	0.78352326	0.7485265	1.0	1.0	2848	tags=29%, list=14%, signal=33%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:2	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:2	Details ...	227	0.2549091	0.7735029	0.8613281	1.0	1.0	4548	tags=37%, list=22%, signal=48%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:4	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:4	Details ...	97	0.2688062	0.77002674	0.85546875	1.0	1.0	2579	tags=29%, list=13%, signal=33%	
SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:2	SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:2	Details ...	149	0.23078376	0.72316617	0.9	1.0	1.0	5135	tags=44%, list=25%, signal=58%	
SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:1	SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:1	Details ...	148	0.19119132	0.718855	1.0	1.0	1.0	2108	tags=22%, list=10%, signal=24%	
GENES WHOSE EXPRESSION IS ALTERED BY MHV INFECTION	GENES WHOSE EXPRESSION IS ALTERED BY MHV INFECTION	Details ...	77	0.28610474	0.7068146	0.76760566	1.0	1.0	688	tags=14%, list=3%, signal=15%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:4	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:4	Details ...	134	0.20172992	0.6061377	0.9902724	1.0	1.0	4036	tags=32%, list=20%, signal=40%	
DOWN-REGULATED BY SARS-COV-2 IN FERRET TRACHEA FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 IN FERRET TRACHEA FROM GSE147507	Details ...	428	0.18420964	0.60341674	0.8326996	1.0	1.0	6664	tags=44%, list=33%, signal=64%	
GR5VS GR 4	GR5VS GR 4	Details ...	84	0.19311646	0.5664976	0.99233717	1.0	1.0	2716	tags=26%, list=13%, signal=30%	
DOWN-REGULATED BY MERS-COV IN CALU-3 6HR FROM GSE139516	DOWN-REGULATED BY MERS-COV IN CALU-3 6HR FROM GSE139516	Details ...	471	0.14036153	0.5595274	0.859375	1.0	1.0	15924	tags=98%, list=78%, signal=444%	
DOWN-REGULATED GENES IN A549 INFECTED WITH COVID-19 EXTRACTED FROM GSE147507	DOWN-REGULATED GENES IN A549 INFECTED WITH COVID-19 EXTRACTED FROM GSE147507	Details ...	462	0.12551583	0.5540419	0.9045802	1.0	1.0	14863	tags=95%, list=73%, signal=348%	
DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 FROM GSE147507	Details ...	462	0.12551583	0.5540419	0.9045802	1.0	1.0	14863	tags=95%, list=73%, signal=348%	
CORONAVIRUS PERTURBATION DOWN GENES CALU-3 2B4 FROM GSE45042:GPL6480:2	CORONAVIRUS PERTURBATION DOWN GENES CALU-3 2B4 FROM GSE45042:GPL6480:2	Details ...	136	0.15025288	0.53914744	0.99582464	1.0	1.0	5801	tags=40%, list=29%, signal=55%	
CORONAVIRUS PERTURBATION UP GENES CALU-3 2B4 FROM GSE45042:GPL6480:2	CORONAVIRUS PERTURBATION UP GENES CALU-3 2B4 FROM GSE45042:GPL6480:2	Details ...	276	0.15412754	0.4882417	1.0	1.0	1.0	4069	tags=30%, list=20%, signal=37%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:2	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:2	Details ...	208	0.1581803	0.41762415	1.0	1.0	1.0	4808	tags=39%, list=24%, signal=51%	
DOWN-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507	Details ...	491	0.054147854	0.18018487	1.0	1.0	1.0	16234	tags=96%, list=80%, signal=468%	
