NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:6	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:6	Details ...	323	0.6054627	1.8768256	0.002016129	0.0068313745	0.043	3733	tags=41%, list=18%, signal=50%	
UP-REGULATED BY MHV-A59 IN MURINE LIVER 3D FROM GSE146074	UP-REGULATED BY MHV-A59 IN MURINE LIVER 3D FROM GSE146074	Details ...	417	0.6945107	1.870021	0.0	0.0067959344	0.046	3299	tags=48%, list=16%, signal=56%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:5	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:5	Details ...	271	0.5412416	1.8667517	0.0	0.006893595	0.05	3675	tags=31%, list=18%, signal=38%	
DOWN-REGULATED GENES FROM COVID-19 INFECTED BRONCHOALVEOLAR LAVAGE FROM PATIENTS	DOWN-REGULATED GENES FROM COVID-19 INFECTED BRONCHOALVEOLAR LAVAGE FROM PATIENTS	Details ...	369	0.6221427	1.8477339	0.0	0.009589471	0.063	3893	tags=41%, list=19%, signal=50%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:5	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:5	Details ...	378	0.675574	1.8327811	0.0	0.01294115	0.081	2796	tags=41%, list=14%, signal=47%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:3	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:3	Details ...	344	0.59321237	1.8325473	0.004115226	0.012132329	0.081	3721	tags=38%, list=18%, signal=46%	
UP-REGULATED BY SARS-COV-2 IN PANCREATIC ORGANOIDS FROM GSE151803	UP-REGULATED BY SARS-COV-2 IN PANCREATIC ORGANOIDS FROM GSE151803	Details ...	443	0.58246833	1.8308502	0.0039525693	0.011830093	0.083	3745	tags=42%, list=18%, signal=51%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:4	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:4	Details ...	350	0.69023746	1.8235801	0.0	0.012397063	0.088	2532	tags=40%, list=12%, signal=45%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:2	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:2	Details ...	241	0.68100923	1.8230383	0.0	0.011744586	0.088	4349	tags=56%, list=21%, signal=70%	
UP-REGULATED BY MHV-A59 IN MURINE SPLEEN 3D FROM GSE146074	UP-REGULATED BY MHV-A59 IN MURINE SPLEEN 3D FROM GSE146074	Details ...	419	0.682184	1.8205543	0.0	0.011472657	0.09	3247	tags=43%, list=16%, signal=51%	
UP-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312	UP-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312	Details ...	459	0.5684058	1.8190291	0.0	0.011092713	0.09	4310	tags=39%, list=21%, signal=48%	
DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:6	DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:6	Details ...	145	0.622869	1.8188541	0.0	0.010588498	0.09	4159	tags=39%, list=20%, signal=49%	
DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312	DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312	Details ...	465	0.5193057	1.8165797	0.0	0.011144031	0.093	4304	tags=37%, list=21%, signal=46%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:3	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:3	Details ...	128	0.62151766	1.8143456	0.0021231424	0.011210228	0.096	4427	tags=39%, list=22%, signal=50%	
UP-REGULATED BY MHV-A59 IN MURINE LIVER 5D FROM GSE146074	UP-REGULATED BY MHV-A59 IN MURINE LIVER 5D FROM GSE146074	Details ...	393	0.71360415	1.811611	0.0020661156	0.011465746	0.098	3693	tags=58%, list=18%, signal=70%	
DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR EXPENSION FROM GSE149312	DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR EXPENSION FROM GSE149312	Details ...	462	0.4894997	1.8071828	0.0	0.0119145075	0.101	4301	tags=34%, list=21%, signal=42%	
UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR DIFFERENTIATION FROM GSE149312	UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR DIFFERENTIATION FROM GSE149312	Details ...	445	0.47057328	1.8065842	0.00203666	0.011511424	0.102	4912	tags=34%, list=24%, signal=44%	
MERS-COV TOP 200 PREDICTED GENES FROM GENESHOT GENERIF VIA AUTORIF CO-OCCURRENCE GENE SIMILARITY	MERS-COV TOP 200 PREDICTED GENES FROM GENESHOT GENERIF VIA AUTORIF CO-OCCURRENCE GENE SIMILARITY	Details ...	196	0.7273011	1.8003151	0.0	0.012224023	0.111	2697	tags=49%, list=13%, signal=57%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:6	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:6	Details ...	343	0.6855041	1.7935175	0.0	0.012703783	0.122	2532	tags=40%, list=12%, signal=45%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:3	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:3	Details ...	255	0.7178484	1.7885633	0.0	0.012820575	0.126	2532	tags=45%, list=12%, signal=51%	
UP-REGULATED BY SARS-COV-1 IN CALU-3 FROM GSE148729	UP-REGULATED BY SARS-COV-1 IN CALU-3 FROM GSE148729	Details ...	450	0.7108012	1.788464	0.0	0.012407009	0.126	3771	tags=59%, list=19%, signal=71%	
UP-REGULATED BY SARS-COV-2 INFECTION OF CALU3 CELLS	UP-REGULATED BY SARS-COV-2 INFECTION OF CALU3 CELLS	Details ...	478	0.74285614	1.7882884	0.0	0.012019291	0.126	2984	tags=59%, list=15%, signal=68%	
UP-REGULATED BY SARS-COV-2 2 MOI IN CALU-3 FROM GSE147507	UP-REGULATED BY SARS-COV-2 2 MOI IN CALU-3 FROM GSE147507	Details ...	478	0.74285614	1.7882884	0.0	0.011655069	0.126	2984	tags=59%, list=15%, signal=68%	
UP-REGULATED BY SARS-COV-2 IN CALU-3 24HR FROM GSE148729	UP-REGULATED BY SARS-COV-2 IN CALU-3 24HR FROM GSE148729	Details ...	439	0.7356311	1.7881339	0.0	0.01137305	0.126	2848	tags=56%, list=14%, signal=64%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:2	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:2	Details ...	231	0.57273483	1.7866526	0.0020408162	0.011680497	0.13	5028	tags=41%, list=25%, signal=54%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:4	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:4	Details ...	261	0.71137863	1.7848428	0.0	0.011534162	0.131	3558	tags=55%, list=18%, signal=66%	
SARS 133 LITERATURE-ASSOCIATED GENES FROM GENESHOT GENERIF	SARS 133 LITERATURE-ASSOCIATED GENES FROM GENESHOT GENERIF	Details ...	127	0.67350054	1.7841357	0.0020703934	0.011276844	0.132	2130	tags=39%, list=10%, signal=44%	
DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	Details ...	489	0.54799247	1.7819378	0.007736944	0.011228975	0.135	4849	tags=43%, list=24%, signal=55%	
SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:6	SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:6	Details ...	375	0.75226784	1.7785163	0.0	0.011647784	0.14	2940	tags=61%, list=14%, signal=69%	
UP-REGULATED BY SARS-COV-2 IN CARDIOMYOCYTES FROM GSE150392	UP-REGULATED BY SARS-COV-2 IN CARDIOMYOCYTES FROM GSE150392	Details ...	452	0.6797069	1.7725508	0.0021551724	0.0122438185	0.148	3361	tags=51%, list=17%, signal=60%	
ACE2 TOP 50 GENESHOT AUTORIF	ACE2 TOP 50 GENESHOT AUTORIF	Details ...	49	0.6027708	1.7667155	0.0020876827	0.01298799	0.154	3782	tags=41%, list=19%, signal=50%	
UP-REGULATED BY SARS-COV-2 IN MOUSE LUNG TISSUE FROM GSE150847	UP-REGULATED BY SARS-COV-2 IN MOUSE LUNG TISSUE FROM GSE150847	Details ...	277	0.7379119	1.7666749	0.0	0.012678752	0.154	2963	tags=55%, list=15%, signal=64%	
SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:5	SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:5	Details ...	280	0.74443567	1.7654696	0.0	0.012615584	0.157	3048	tags=59%, list=15%, signal=68%	
SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:7	SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:7	Details ...	193	0.56464255	1.7581474	0.012474013	0.013526617	0.165	4402	tags=40%, list=22%, signal=51%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:5	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:5	Details ...	194	0.66753066	1.7555205	0.0	0.013577898	0.168	4184	tags=51%, list=21%, signal=63%	
HEALTHY LUNG BIOPSY VS. COVID-19 INFECTED LUNG SERIES 15 FROM GSE147507 UP GENES	HEALTHY LUNG BIOPSY VS. COVID-19 INFECTED LUNG SERIES 15 FROM GSE147507 UP GENES	Details ...	461	0.7260284	1.7550768	0.0021097045	0.0132827265	0.168	2498	tags=50%, list=12%, signal=56%	
UP-REGULATED BY SARS-COV-2 IN LUNG TISSUE FROM GSE147507	UP-REGULATED BY SARS-COV-2 IN LUNG TISSUE FROM GSE147507	Details ...	461	0.7260284	1.7550768	0.0021097045	0.013000116	0.168	2498	tags=50%, list=12%, signal=56%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE68820:GPL7202:4	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE68820:GPL7202:4	Details ...	340	0.69846416	1.7446412	0.0021598272	0.014679631	0.183	3081	tags=51%, list=15%, signal=59%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:4	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:4	Details ...	210	0.595118	1.7443256	0.002118644	0.0144198965	0.183	4141	tags=36%, list=20%, signal=44%	
SARS PERTURBATION DOWN GENES PBMCS GDS1028:GPL201	SARS PERTURBATION DOWN GENES PBMCS GDS1028:GPL201	Details ...	209	0.7255578	1.7387705	0.008421052	0.015001488	0.191	2893	tags=49%, list=14%, signal=56%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:2	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:2	Details ...	208	0.6420366	1.7385714	0.0	0.014747074	0.191	2562	tags=35%, list=13%, signal=39%	
MERS-COV 38 LITERATURE-ASSOCIATED GENES FROM GENESHOT GENERIF	MERS-COV 38 LITERATURE-ASSOCIATED GENES FROM GENESHOT GENERIF	Details ...	36	0.70326185	1.7283559	0.0062240665	0.016235469	0.201	4057	tags=56%, list=20%, signal=69%	
SARS CORONAVIRUS E2 GLYCOPROTEIN PRECURSOR FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS E2 GLYCOPROTEIN PRECURSOR FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	68	0.599356	1.7246724	0.008385744	0.016470466	0.204	3548	tags=47%, list=17%, signal=57%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:1	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:1	Details ...	166	0.5819127	1.7237568	0.0021645022	0.016380507	0.206	4135	tags=34%, list=20%, signal=42%	
GENES WHOSE EXPRESSION IS ALTERED BY SARS=COV-2 INFECTION	GENES WHOSE EXPRESSION IS ALTERED BY SARS=COV-2 INFECTION	Details ...	118	0.5627348	1.7234719	0.008438818	0.016121197	0.207	4361	tags=39%, list=21%, signal=49%	
UP-REGULATED BY MHV-A59 IN MURINE SPLEEN 5D FROM GSE146074	UP-REGULATED BY MHV-A59 IN MURINE SPLEEN 5D FROM GSE146074	Details ...	379	0.5867083	1.7199837	0.008421052	0.016485153	0.212	3675	tags=35%, list=18%, signal=42%	
SARS TOP 50 GENESHOT AUTORIF	SARS TOP 50 GENESHOT AUTORIF	Details ...	46	0.6414202	1.7182531	0.014583333	0.016491158	0.215	4532	tags=54%, list=22%, signal=70%	
UP-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507	UP-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507	Details ...	474	0.6241486	1.709467	0.006198347	0.017881976	0.234	3497	tags=46%, list=17%, signal=54%	
SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:3	SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:3	Details ...	232	0.6848571	1.6992178	0.0042283298	0.019557841	0.248	2602	tags=44%, list=13%, signal=50%	
SARS CORONAVIRUS ORF1AB FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS ORF1AB FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	188	0.47005942	1.6893252	0.00998004	0.021711007	0.263	4966	tags=37%, list=24%, signal=48%	
SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:6	SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:6	Details ...	209	0.46462542	1.6877834	0.01632653	0.02178209	0.266	4486	tags=32%, list=22%, signal=40%	
UP-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	UP-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	Details ...	474	0.571833	1.665159	0.027484143	0.028324088	0.302	3372	tags=35%, list=17%, signal=41%	
UP-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803	UP-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803	Details ...	444	0.61414087	1.6631898	0.0042283298	0.028540552	0.307	3803	tags=41%, list=19%, signal=50%	
COVID-19 PATIENTS PBMC DOWN	COVID-19 PATIENTS PBMC DOWN	Details ...	201	0.48858958	1.6572558	0.0020920502	0.030202528	0.321	4176	tags=34%, list=21%, signal=43%	
UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR EXPANSION FROM GSE149312	UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR EXPANSION FROM GSE149312	Details ...	460	0.55501014	1.65572	0.0020703934	0.030130023	0.324	4554	tags=40%, list=22%, signal=50%	
UP-REGULATED GENES IN A549 INFECTED WITH COVID-19 EXTRACTED FROM GSE147507	UP-REGULATED GENES IN A549 INFECTED WITH COVID-19 EXTRACTED FROM GSE147507	Details ...	482	0.6104002	1.6398412	0.004255319	0.03447731	0.362	3074	tags=39%, list=15%, signal=44%	
UP-REGULATED BY SARS-COV-2 0.2 MOI IN A549 FROM GSE147507	UP-REGULATED BY SARS-COV-2 0.2 MOI IN A549 FROM GSE147507	Details ...	482	0.6104002	1.6398412	0.004255319	0.033962723	0.362	3074	tags=39%, list=15%, signal=44%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1	Details ...	249	0.5380519	1.6390518	0.016985139	0.033689156	0.364	4537	tags=43%, list=22%, signal=54%	
SARS-COV-2/HUMAN INTERACTOME GENE SET FROM GUZZI	SARS-COV-2/HUMAN INTERACTOME GENE SET FROM GUZZI	Details ...	79	0.4723241	1.6389511	0.010288066	0.03324801	0.365	2579	tags=19%, list=13%, signal=22%	
GR5VS GR 4	GR5VS GR 4	Details ...	84	0.5578878	1.6352365	0.0062370063	0.03414926	0.374	4956	tags=46%, list=24%, signal=61%	
CORONAVIRUS PERTURBATION UP GENES CALU-3 2B4 FROM GSE45042:GPL6480:2	CORONAVIRUS PERTURBATION UP GENES CALU-3 2B4 FROM GSE45042:GPL6480:2	Details ...	276	0.5040327	1.6334594	0.0	0.0341698	0.377	3818	tags=30%, list=19%, signal=37%	
UP-REGULATED BY SARS-COV-1 IN CALU-3 4HR FROM GSE148729	UP-REGULATED BY SARS-COV-1 IN CALU-3 4HR FROM GSE148729	Details ...	409	0.49289703	1.6298043	0.022494888	0.034742773	0.383	3998	tags=37%, list=20%, signal=45%	
SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:1	SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:1	Details ...	110	0.6636174	1.6177026	0.04989605	0.03802237	0.404	3776	tags=53%, list=19%, signal=64%	
DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312	DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312	Details ...	458	0.40771687	1.6175015	0.007874016	0.03753521	0.404	4323	tags=31%, list=21%, signal=38%	
CORONAVIRUS PERTURBATION UP GENES CALU-3 2B4 FROM GSE45042:GPL6480:1	CORONAVIRUS PERTURBATION UP GENES CALU-3 2B4 FROM GSE45042:GPL6480:1	Details ...	311	0.47311834	1.608836	0.0	0.040009763	0.419	2805	tags=23%, list=14%, signal=26%	
SARS CORONAVIRUS NSP8-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP8-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	42	0.4844564	1.5953074	0.044354837	0.04427333	0.454	5786	tags=55%, list=29%, signal=76%	
HEALTHY LUNG BIOPSY VS. COVID-19 INFECTED LUNG SERIES 15 FROM GSE147507 DOWN GENES	HEALTHY LUNG BIOPSY VS. COVID-19 INFECTED LUNG SERIES 15 FROM GSE147507 DOWN GENES	Details ...	487	0.42079568	1.5772407	0.038383838	0.05085483	0.485	5018	tags=31%, list=25%, signal=41%	
DOWN-REGULATED BY SARS-COV-2 IN LUNG TISSUE FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 IN LUNG TISSUE FROM GSE147507	Details ...	487	0.42079568	1.5772407	0.038383838	0.050202843	0.485	5018	tags=31%, list=25%, signal=41%	
UP-REGULATED BY MERS-COV IN CALU-3 FROM GSE122876	UP-REGULATED BY MERS-COV IN CALU-3 FROM GSE122876	Details ...	478	0.46506068	1.5586782	0.045360826	0.057310916	0.512	4493	tags=30%, list=22%, signal=38%	
DOWN-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803	DOWN-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803	Details ...	423	0.3527205	1.5542171	0.06370656	0.058620773	0.519	5506	tags=26%, list=27%, signal=36%	
SARS CORONAVIRUS NSP3-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP3-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	115	0.44164878	1.5531253	0.028282829	0.05830029	0.521	4904	tags=36%, list=24%, signal=47%	
UP-REGULATED BY SARS-COV-2 INFECTION IN VERO E6 FROM GSE153940	UP-REGULATED BY SARS-COV-2 INFECTION IN VERO E6 FROM GSE153940	Details ...	416	0.3994726	1.5527639	0.06361829	0.057713695	0.522	3212	tags=21%, list=16%, signal=24%	
CORONAVIRUS PERTURBATION DOWN GENES CALU-3 2B4 FROM GSE45042:GPL6480:2	CORONAVIRUS PERTURBATION DOWN GENES CALU-3 2B4 FROM GSE45042:GPL6480:2	Details ...	136	0.4199895	1.5394922	0.010416667	0.06285815	0.552	3205	tags=21%, list=16%, signal=24%	
UP-REGULATED BY MERS-COV IN CALU-3 24HR FROM GSE139516	UP-REGULATED BY MERS-COV IN CALU-3 24HR FROM GSE139516	Details ...	471	0.47768313	1.5308434	0.040733196	0.066281565	0.564	3254	tags=27%, list=16%, signal=32%	
DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR DIFFERENTIATION  FROM GSE149312	DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR DIFFERENTIATION  FROM GSE149312	Details ...	462	0.4199175	1.5299999	0.035940804	0.0660487	0.565	3604	tags=28%, list=18%, signal=33%	
SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:2	SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:2	Details ...	85	0.62748635	1.5289742	0.081419624	0.065803945	0.568	5139	tags=64%, list=25%, signal=85%	
DOWN-REGULATED BY MHV-A59 IN MURINE LIVER 3D FROM GSE146074	DOWN-REGULATED BY MHV-A59 IN MURINE LIVER 3D FROM GSE146074	Details ...	412	0.46435255	1.5289463	0.08547009	0.06507221	0.569	4780	tags=33%, list=24%, signal=43%	
SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:4	SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:4	Details ...	21	0.7940249	1.5090569	0.03909465	0.074635096	0.603	2471	tags=52%, list=12%, signal=60%	
UP-REGULATED BY SARS-COV-2 IN CALU-3 4HR FROM GSE148729	UP-REGULATED BY SARS-COV-2 IN CALU-3 4HR FROM GSE148729	Details ...	402	0.41119665	1.5082021	0.051229507	0.074306116	0.605	4358	tags=29%, list=21%, signal=36%	
DOWN-REGULATED BY MHV-A59 IN MURINE LIVER 5D FROM GSE146074	DOWN-REGULATED BY MHV-A59 IN MURINE LIVER 5D FROM GSE146074	Details ...	411	0.4775026	1.5080799	0.13716814	0.073657885	0.607	4815	tags=34%, list=24%, signal=43%	
SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS7A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS7A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	36	0.55111486	1.502093	0.06412826	0.075815	0.613	4208	tags=47%, list=21%, signal=59%	
SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:2	SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:2	Details ...	149	0.4781833	1.4981381	0.023255814	0.07703711	0.621	3048	tags=28%, list=15%, signal=32%	
DOWN-REGULATED BY SARS-COV-2 IN NHBE FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 IN NHBE FROM GSE147507	Details ...	473	0.48284104	1.4865004	0.01629328	0.08261356	0.637	3711	tags=35%, list=18%, signal=42%	
UP-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	UP-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	Details ...	473	0.4808889	1.4745307	0.057939913	0.087965705	0.656	3274	tags=28%, list=16%, signal=33%	
CHLOROQUINE-7012 FROM OLD_CMAP_DOWN	CHLOROQUINE-7012 FROM OLD_CMAP_DOWN	Details ...	81	0.4074317	1.4696481	0.04048583	0.09031947	0.667	4927	tags=38%, list=24%, signal=50%	
UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR DIFFERENTIATION FROM GSE149312	UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR DIFFERENTIATION FROM GSE149312	Details ...	463	0.36876172	1.4680425	0.06521739	0.0903632	0.668	4917	tags=26%, list=24%, signal=33%	
