NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
SARS CORONAVIRUS NSP7-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP7-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	33	-0.3907296	-1.2009598	0.2777778	0.36963955	0.622	7069	tags=52%, list=35%, signal=79%	
GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	Details ...	26	-0.4225061	-1.1331744	0.38856015	0.42338592	0.673	8254	tags=65%, list=41%, signal=110%	
SARS CORONAVIRUS NSP8-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP8-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	42	-0.3409891	-1.122198	0.3258427	0.405042	0.678	7639	tags=48%, list=38%, signal=76%	
COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN	Details ...	19	-0.42473578	-1.0961484	0.4015444	0.40577638	0.694	8282	tags=63%, list=41%, signal=107%	
SARS CORONAVIRUS NUCLEOCAPSID PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NUCLEOCAPSID PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	28	-0.3191218	-0.97308016	0.5271318	0.5338691	0.776	6910	tags=43%, list=34%, signal=65%	
SARS-COV-2 HUMAN INTERACTOME GENE SET FROM GUZZI	SARS-COV-2 HUMAN INTERACTOME GENE SET FROM GUZZI	Details ...	79	-0.27090567	-0.93040514	0.5714286	0.5547206	0.8	7785	tags=44%, list=38%, signal=72%	
SARS CORONAVIRUS NSP4-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP4-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	-0.2738283	-0.75620526	0.7744511	0.765168	0.885	6711	tags=40%, list=33%, signal=60%	
SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS9B FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS9B FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	-0.25537202	-0.7352934	0.8011696	0.75135016	0.89	8090	tags=47%, list=40%, signal=78%	
SARS CORONAVIRUS LEADER PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS LEADER PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	19	-0.25373355	-0.7285816	0.7672065	0.724862	0.895	8355	tags=47%, list=41%, signal=80%	
SARS CORONAVIRUS FORMERLY KNOWN AS GROWTH-FACTOR-LIKE PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS FORMERLY KNOWN AS GROWTH-FACTOR-LIKE PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	-0.13219061	-0.35766602	0.9980507	0.9973675	0.956	6711	tags=27%, list=33%, signal=40%	
