NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
SARS CORONAVIRUS NSP4-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP4-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	-0.50911117	-1.4298747	0.10646388	0.1299274	0.392	8740	tags=73%, list=43%, signal=129%	
COVID19-NSP13 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP13 PROTEIN HOST PPI FROM KROGAN	Details ...	38	-0.49683067	-1.3833795	0.11306043	0.1572187	0.455	7295	tags=61%, list=36%, signal=94%	
COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN	Details ...	19	-0.51361305	-1.3358152	0.175	0.1899735	0.519	5099	tags=47%, list=25%, signal=63%	
SARS CORONAVIRUS NSP7-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP7-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	33	-0.41066083	-1.258981	0.2310757	0.25200024	0.588	8279	tags=70%, list=41%, signal=118%	
GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	Details ...	26	-0.45891792	-1.2339101	0.2761194	0.25996396	0.613	8182	tags=65%, list=40%, signal=109%	
COVID19-ORF8 PROTEIN HOST PPI FROM KROGAN	COVID19-ORF8 PROTEIN HOST PPI FROM KROGAN	Details ...	46	-0.44159064	-1.2113196	0.26358148	0.26410377	0.636	8540	tags=61%, list=42%, signal=105%	
COVID19-NSP8 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP8 PROTEIN HOST PPI FROM KROGAN	Details ...	23	-0.5276525	-1.175858	0.33529413	0.2836252	0.667	8031	tags=70%, list=40%, signal=115%	
SARS CORONAVIRUS NSP8-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP8-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	42	-0.34959593	-1.1260495	0.326	0.31076425	0.7	6969	tags=50%, list=34%, signal=76%	
SARS-COV-2 HUMAN INTERACTOME GENE SET FROM GUZZI	SARS-COV-2 HUMAN INTERACTOME GENE SET FROM GUZZI	Details ...	79	-0.31682733	-1.0930772	0.35728952	0.3248549	0.722	6949	tags=35%, list=34%, signal=54%	
SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS7A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS7A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	36	-0.37269142	-1.0055181	0.47244096	0.39317837	0.778	8787	tags=61%, list=43%, signal=108%	
COVID19-NSP9 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP9 PROTEIN HOST PPI FROM KROGAN		15	-0.40284663	-0.9050216	0.5769231	0.4697879	0.815	7648	tags=53%, list=38%, signal=86%	
