NAME	TITLE	SCORE	
KIF18A	kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]	0.4102002	
CEP152	centrosomal protein 152 [Source:HGNC Symbol;Acc:HGNC:29298]	0.40918848	
CCNB1IP1	cyclin B1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:19437]	0.40865284	
FAM13A	family with sequence similarity 13 member A [Source:HGNC Symbol;Acc:HGNC:19367]	0.40844655	
NETO2	neuropilin and tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:14644]	0.4076057	
BX322639.1	zinc finger protein pseudogene	0.40728617	
SNORD27	small nucleolar RNA, C/D box 27 [Source:HGNC Symbol;Acc:HGNC:10149]	0.40702322	
PCLAF	PCNA clamp associated factor [Source:HGNC Symbol;Acc:HGNC:28961]	0.40566295	
ZNF560	zinc finger protein 560 [Source:HGNC Symbol;Acc:HGNC:26484]	0.40489268	
NCAPG	non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]	0.40421465	
BRCA2	BRCA2 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1101]	0.4029472	
H2AC4	H2A clustered histone 4 [Source:HGNC Symbol;Acc:HGNC:4734]	0.40212923	
AC091057.1	OTU deubiquitinase 7A pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:100288637]	0.40156677	
PLPPR5	phospholipid phosphatase related 5 [Source:HGNC Symbol;Acc:HGNC:31703]	0.40029505	
BLM	BLM RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:1058]	0.39821404	
CCNB2	cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580]	0.39599976	
SNORD65	small nucleolar RNA, C/D box 65 [Source:HGNC Symbol;Acc:HGNC:32726]	0.3955019	
ZNF285	zinc finger protein 285 [Source:HGNC Symbol;Acc:HGNC:13079]	0.3947051	
SNORA32	small nucleolar RNA, H/ACA box 32 [Source:HGNC Symbol;Acc:HGNC:32622]	0.3940015	
NDC80	NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]	0.3926305	
SNORD36A	small nucleolar RNA, C/D box 36A [Source:HGNC Symbol;Acc:HGNC:10163]	0.3925703	
DNAH14	dynein axonemal heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:2945]	0.39211535	
ZNF229	zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022]	0.3913252	
DEPDC1B	DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902]	0.3898624	
H1-5	H1.5 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4719]	0.38849533	
MIR181B2	microRNA 181b-2 [Source:HGNC Symbol;Acc:HGNC:31551]	0.38744095	
DLGAP5	DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864]	0.3867647	
KIF20A	kinesin family member 20A [Source:HGNC Symbol;Acc:HGNC:9787]	0.38536096	
KIF14	kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]	0.38519746	
SNORD105	small nucleolar RNA, C/D box 105 [Source:HGNC Symbol;Acc:HGNC:32769]	0.3848684	
MIR17HG	miR-17-92a-1 cluster host gene [Source:HGNC Symbol;Acc:HGNC:23564]	0.38351402	
SNORD36B	small nucleolar RNA, C/D box 36B [Source:HGNC Symbol;Acc:HGNC:10164]	0.38275987	
MYB	MYB proto-oncogene, transcription factor [Source:HGNC Symbol;Acc:HGNC:7545]	0.3823483	
SLC27A2	solute carrier family 27 member 2 [Source:HGNC Symbol;Acc:HGNC:10996]	0.38186768	
SNORA40	small nucleolar RNA, H/ACA box 40 [Source:HGNC Symbol;Acc:HGNC:32633]	0.3818265	
CENPK	centromere protein K [Source:HGNC Symbol;Acc:HGNC:29479]	0.381247	
SLCO5A1	solute carrier organic anion transporter family member 5A1 [Source:HGNC Symbol;Acc:HGNC:19046]	0.3798585	
FANCD2	FA complementation group D2 [Source:HGNC Symbol;Acc:HGNC:3585]	0.37921348	
CDCA7	cell division cycle associated 7 [Source:HGNC Symbol;Acc:HGNC:14628]	0.37658912	
CCDC15	coiled-coil domain containing 15 [Source:HGNC Symbol;Acc:HGNC:25798]	0.37526548	
H1-3	H1.3 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4717]	0.37517267	
KIF20B	kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]	0.37509152	
SLC44A5	solute carrier family 44 member 5 [Source:HGNC Symbol;Acc:HGNC:28524]	0.37405875	
SCARNA15	small Cajal body-specific RNA 15 [Source:HGNC Symbol;Acc:HGNC:32572]	0.37357855	
FAM72D	family with sequence similarity 72 member D [Source:HGNC Symbol;Acc:HGNC:33593]	0.3734095	
H2BC3	H2B clustered histone 3 [Source:HGNC Symbol;Acc:HGNC:4751]	0.37132558	
TENM4	teneurin transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:29945]	0.3710315	
MIR1204	microRNA 1204 [Source:HGNC Symbol;Acc:HGNC:37059]	0.3709135	
TRIM59	tripartite motif containing 59 [Source:HGNC Symbol;Acc:HGNC:30834]	0.37005478	
EGFEM1P	EGF like and EMI domain containing 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:25149]	0.36774462	
DSCC1	DNA replication and sister chromatid cohesion 1 [Source:HGNC Symbol;Acc:HGNC:24453]	0.36732784	
DIAPH3	diaphanous related formin 3 [Source:HGNC Symbol;Acc:HGNC:15480]	0.3670762	
RAD51AP1	RAD51 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16956]	0.36686057	
ECT2	epithelial cell transforming 2 [Source:HGNC Symbol;Acc:HGNC:3155]	0.3643837	
CNNM1	cyclin and CBS domain divalent metal cation transport mediator 1 [Source:HGNC Symbol;Acc:HGNC:102]	0.36390516	
H2BC4	H2B clustered histone 4 [Source:HGNC Symbol;Acc:HGNC:4757]	0.36369064	
SINHCAF	SIN3-HDAC complex associated factor [Source:HGNC Symbol;Acc:HGNC:30702]	0.36220852	
SLIT1	slit guidance ligand 1 [Source:HGNC Symbol;Acc:HGNC:11085]	0.36030877	
RTKN2	rhotekin 2 [Source:HGNC Symbol;Acc:HGNC:19364]	0.36027464	
CECR2	CECR2 histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]	0.3600423	
MIR27B	microRNA 27b [Source:HGNC Symbol;Acc:HGNC:31614]	0.3599135	
SNORD42A	small nucleolar RNA, C/D box 42A [Source:HGNC Symbol;Acc:HGNC:10180]	0.35900995	
ZNF502	zinc finger protein 502 [Source:HGNC Symbol;Acc:HGNC:23718]	0.3586898	
GAS5	growth arrest specific 5 [Source:HGNC Symbol;Acc:HGNC:16355]	0.35824746	
RPL39P5	ribosomal protein L39 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:26015]	0.35777375	
ZNF239	zinc finger protein 239 [Source:HGNC Symbol;Acc:HGNC:13031]	0.35719243	
DMC1	DNA meiotic recombinase 1 [Source:HGNC Symbol;Acc:HGNC:2927]	0.35670823	
SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3 [Source:HGNC Symbol;Acc:HGNC:10832]	0.35662618	
CENPU	centromere protein U [Source:HGNC Symbol;Acc:HGNC:21348]	0.35614714	
KIT	KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]	0.35591635	
NBAS	NBAS subunit of NRZ tethering complex [Source:HGNC Symbol;Acc:HGNC:15625]	0.35398304	
ERCC6L	ERCC excision repair 6 like, spindle assembly checkpoint helicase [Source:HGNC Symbol;Acc:HGNC:20794]	0.35297155	
TET1	tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484]	0.35238457	
POPDC3	popeye domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17649]	0.352302	
KC6	keratoconus gene 6 [Source:NCBI gene (formerly Entrezgene);Acc:641516]	0.3521753	
SNORA71A	small nucleolar RNA, H/ACA box 71A [Source:HGNC Symbol;Acc:HGNC:10232]	0.3514657	
HELLS	helicase, lymphoid specific [Source:HGNC Symbol;Acc:HGNC:4861]	0.35130617	
MCM10	minichromosome maintenance 10 replication initiation factor [Source:HGNC Symbol;Acc:HGNC:18043]	0.3512786	
PEX5L	peroxisomal biogenesis factor 5 like [Source:HGNC Symbol;Acc:HGNC:30024]	0.3496191	
BUB1	BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]	0.34953126	
ARHGAP11A	Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]	0.3493703	
H3C11	H3 clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4771]	0.34876347	
MELK	maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870]	0.348388	
ZGRF1	zinc finger GRF-type containing 1 [Source:HGNC Symbol;Acc:HGNC:25654]	0.34835038	
SNORD4A	small nucleolar RNA, C/D box 4A [Source:HGNC Symbol;Acc:HGNC:10097]	0.34828565	
ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif 20 [Source:HGNC Symbol;Acc:HGNC:17178]	0.34815493	
C4orf46	chromosome 4 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:27320]	0.34756455	
DDX10	DEAD-box helicase 10 [Source:HGNC Symbol;Acc:HGNC:2735]	0.3470505	
CLMP	CXADR like membrane protein [Source:HGNC Symbol;Acc:HGNC:24039]	0.346876	
DBF4	DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364]	0.34675223	
TMEM100	transmembrane protein 100 [Source:HGNC Symbol;Acc:HGNC:25607]	0.3457669	
MKI67	marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]	0.34514007	
FAM72A	family with sequence similarity 72 member A [Source:HGNC Symbol;Acc:HGNC:24044]	0.34443477	
DTL	denticleless E3 ubiquitin protein ligase homolog [Source:HGNC Symbol;Acc:HGNC:30288]	0.34352112	
TWIST1	twist family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12428]	0.34260345	
DDX1	DEAD-box helicase 1 [Source:HGNC Symbol;Acc:HGNC:2734]	0.34133682	
STEAP2	STEAP2 metalloreductase [Source:HGNC Symbol;Acc:HGNC:17885]	0.34086648	
TMEM97	transmembrane protein 97 [Source:HGNC Symbol;Acc:HGNC:28106]	0.34057966	
NAALAD2	N-acetylated alpha-linked acidic dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:14526]	0.34048	
MPV17L	MPV17 mitochondrial inner membrane protein like [Source:HGNC Symbol;Acc:HGNC:26827]	0.33968034	
GNPDA2	glucosamine-6-phosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:21526]	0.33938843	
H2AC7	H2A clustered histone 7 [Source:HGNC Symbol;Acc:HGNC:4729]	0.33911395	
ZNF891	zinc finger protein 891 [Source:HGNC Symbol;Acc:HGNC:38709]	0.33835876	
ZNF876P	zinc finger protein 876, pseudogene [Source:HGNC Symbol;Acc:HGNC:32472]	0.33820915	
H2BC8	H2B clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4746]	0.33691463	
DUSP4	dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]	0.33670118	
H3C8	H3 clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4772]	0.33468634	
TPX2	TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]	0.3345306	
TIMM9	translocase of inner mitochondrial membrane 9 [Source:HGNC Symbol;Acc:HGNC:11819]	0.33452034	
MIR1284	microRNA 1284 [Source:HGNC Symbol;Acc:HGNC:35362]	0.33439633	
ETV1	ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]	0.33379996	
NUF2	NUF2 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:14621]	0.33375102	
ZNF492	zinc finger protein 492 [Source:HGNC Symbol;Acc:HGNC:23707]	0.3331466	
ZNF826P	zinc finger protein 826, pseudogene [Source:HGNC Symbol;Acc:HGNC:33875]	0.33225363	
HPDL	4-hydroxyphenylpyruvate dioxygenase like [Source:HGNC Symbol;Acc:HGNC:28242]	0.3321551	
POLQ	DNA polymerase theta [Source:HGNC Symbol;Acc:HGNC:9186]	0.3318569	
ATAD5	ATPase family AAA domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25752]	0.33172956	
VN1R1	vomeronasal 1 receptor 1 [Source:HGNC Symbol;Acc:HGNC:13548]	0.3316816	
TMSB15A	thymosin beta 15a [Source:HGNC Symbol;Acc:HGNC:30744]	0.33144894	
CCNB1	cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]	0.33098784	
HMGB3	high mobility group box 3 [Source:HGNC Symbol;Acc:HGNC:5004]	0.33076608	
GPR63	G protein-coupled receptor 63 [Source:HGNC Symbol;Acc:HGNC:13302]	0.32986012	
PPAT	phosphoribosyl pyrophosphate amidotransferase [Source:HGNC Symbol;Acc:HGNC:9238]	0.3298428	
RAD54B	RAD54 homolog B [Source:HGNC Symbol;Acc:HGNC:17228]	0.32824996	
GINS1	GINS complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28980]	0.32793295	
CAMKV	CaM kinase like vesicle associated [Source:HGNC Symbol;Acc:HGNC:28788]	0.32788998	
MIRLET7C	microRNA let-7c [Source:HGNC Symbol;Acc:HGNC:31480]	0.32759684	
CIP2A	cellular inhibitor of PP2A [Source:HGNC Symbol;Acc:HGNC:29302]	0.32748044	
FANCM	FA complementation group M [Source:HGNC Symbol;Acc:HGNC:23168]	0.3271786	
BZW2	basic leucine zipper and W2 domains 2 [Source:HGNC Symbol;Acc:HGNC:18808]	0.32715976	
CDCA2	cell division cycle associated 2 [Source:HGNC Symbol;Acc:HGNC:14623]	0.32616025	
FGF14	fibroblast growth factor 14 [Source:HGNC Symbol;Acc:HGNC:3671]	0.32609594	
MIS18BP1	MIS18 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:20190]	0.32547748	
CCDC169	coiled-coil domain containing 169 [Source:HGNC Symbol;Acc:HGNC:34361]	0.32488543	
SLC16A1	solute carrier family 16 member 1 [Source:HGNC Symbol;Acc:HGNC:10922]	0.324548	
CCDC150	coiled-coil domain containing 150 [Source:HGNC Symbol;Acc:HGNC:26834]	0.32347527	
CPNE7	copine 7 [Source:HGNC Symbol;Acc:HGNC:2320]	0.32301435	
SNORD28	small nucleolar RNA, C/D box 28 [Source:HGNC Symbol;Acc:HGNC:10150]	0.32249537	
SNORA71B	small nucleolar RNA, H/ACA box 71B [Source:HGNC Symbol;Acc:HGNC:10233]	0.32171413	
ZNF833P	zinc finger protein 833, pseudogene [Source:HGNC Symbol;Acc:HGNC:33819]	0.32112068	
PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase [Source:HGNC Symbol;Acc:HGNC:8587]	0.32027054	
SNORD73A	small nucleolar RNA, C/D box 73A [Source:HGNC Symbol;Acc:HGNC:10235]	0.32010216	
ANKRD18A	ankyrin repeat domain 18A [Source:HGNC Symbol;Acc:HGNC:23643]	0.31980896	
FANCI	FA complementation group I [Source:HGNC Symbol;Acc:HGNC:25568]	0.31962046	
CDKN3	cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791]	0.3188195	
E2F3	E2F transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3115]	0.3184166	
SNHG4	small nucleolar RNA host gene 4 [Source:HGNC Symbol;Acc:HGNC:32964]	0.3183633	
DNA2	DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939]	0.31715283	
CEP295	centrosomal protein 295 [Source:HGNC Symbol;Acc:HGNC:29366]	0.31647694	
NFIB	nuclear factor I B [Source:HGNC Symbol;Acc:HGNC:7785]	0.31604263	
XRCC2	X-ray repair cross complementing 2 [Source:HGNC Symbol;Acc:HGNC:12829]	0.31596422	
KIF4A	kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]	0.31522948	
VRK1	VRK serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718]	0.31485125	
SNORD102	small nucleolar RNA, C/D box 102 [Source:HGNC Symbol;Acc:HGNC:10099]	0.31477198	
SCML2	Scm polycomb group protein like 2 [Source:HGNC Symbol;Acc:HGNC:10581]	0.31391886	
ZNF519	zinc finger protein 519 [Source:HGNC Symbol;Acc:HGNC:30574]	0.3130219	
DANCR	differentiation antagonizing non-protein coding RNA [Source:HGNC Symbol;Acc:HGNC:28964]	0.3117324	
H2AC12	H2A clustered histone 12 [Source:HGNC Symbol;Acc:HGNC:13671]	0.31140834	
ZNF98	zinc finger protein 98 [Source:HGNC Symbol;Acc:HGNC:13174]	0.31117347	
SNHG1	small nucleolar RNA host gene 1 [Source:HGNC Symbol;Acc:HGNC:32688]	0.310905	
CHRNA5	cholinergic receptor nicotinic alpha 5 subunit [Source:HGNC Symbol;Acc:HGNC:1959]	0.31088942	
H3C12	H3 clustered histone 12 [Source:HGNC Symbol;Acc:HGNC:4774]	0.3107722	
SNORA18	small nucleolar RNA, H/ACA box 18 [Source:HGNC Symbol;Acc:HGNC:32608]	0.30932322	
NT5DC3	5'-nucleotidase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30826]	0.3086853	
ALKBH8	alkB homolog 8, tRNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:25189]	0.3086149	
ZNF124	zinc finger protein 124 [Source:HGNC Symbol;Acc:HGNC:12907]	0.3082788	
KIF23	kinesin family member 23 [Source:HGNC Symbol;Acc:HGNC:6392]	0.30826405	
MRE11	MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]	0.30812842	
ZNF681	zinc finger protein 681 [Source:HGNC Symbol;Acc:HGNC:26457]	0.30731925	
C21orf91	chromosome 21 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:16459]	0.30656508	
TEX21P	testis expressed 21, pseudogene [Source:HGNC Symbol;Acc:HGNC:35455]	0.3059398	
TOP2A	DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989]	0.30502847	
FOXO3B	forkhead box O3B [Source:HGNC Symbol;Acc:HGNC:3822]	0.30428267	
ZMAT4	zinc finger matrin-type 4 [Source:HGNC Symbol;Acc:HGNC:25844]	0.3041586	
SNORA26	small nucleolar RNA, H/ACA box 26 [Source:HGNC Symbol;Acc:HGNC:32616]	0.30414683	
H3C1	H3 clustered histone 1 [Source:HGNC Symbol;Acc:HGNC:4766]	0.30409318	
CDC25A	cell division cycle 25A [Source:HGNC Symbol;Acc:HGNC:1725]	0.30400878	
DHFR	dihydrofolate reductase [Source:HGNC Symbol;Acc:HGNC:2861]	0.30383617	
ZNF660	zinc finger protein 660 [Source:HGNC Symbol;Acc:HGNC:26720]	0.3035771	
ZNF300	zinc finger protein 300 [Source:HGNC Symbol;Acc:HGNC:13091]	0.3033185	
KCNT2	potassium sodium-activated channel subfamily T member 2 [Source:HGNC Symbol;Acc:HGNC:18866]	0.30286965	
MBNL3	muscleblind like splicing regulator 3 [Source:HGNC Symbol;Acc:HGNC:20564]	0.30280674	
H2BC9	H2B clustered histone 9 [Source:HGNC Symbol;Acc:HGNC:4755]	0.30211234	
PRTG	protogenin [Source:HGNC Symbol;Acc:HGNC:26373]	0.3019086	
H2AC14	H2A clustered histone 14 [Source:HGNC Symbol;Acc:HGNC:4727]	0.30184078	
CEP44	centrosomal protein 44 [Source:HGNC Symbol;Acc:HGNC:29356]	0.30138528	
SNORD101	small nucleolar RNA, C/D box 101 [Source:HGNC Symbol;Acc:HGNC:32764]	0.30068913	
DEPDC1	DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949]	0.30062956	
SLC6A15	solute carrier family 6 member 15 [Source:HGNC Symbol;Acc:HGNC:13621]	0.29868734	
TP53	tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]	0.2984951	
TAF4B	TATA-box binding protein associated factor 4b [Source:HGNC Symbol;Acc:HGNC:11538]	0.2982145	
OLFM3	olfactomedin 3 [Source:HGNC Symbol;Acc:HGNC:17990]	0.29807994	
