NAME	TITLE	SCORE	
HYDIN	HYDIN axonemal central pair apparatus protein [Source:HGNC Symbol;Acc:HGNC:19368]	0.37730518	
DOCK3	dedicator of cytokinesis 3 [Source:HGNC Symbol;Acc:HGNC:2989]	0.37470472	
PGM2L1	phosphoglucomutase 2 like 1 [Source:HGNC Symbol;Acc:HGNC:20898]	0.37455297	
SLC4A10	solute carrier family 4 member 10 [Source:HGNC Symbol;Acc:HGNC:13811]	0.37298894	
NTRK1	neurotrophic receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:8031]	0.37241542	
PMP22	peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118]	0.3720017	
CALB1	calbindin 1 [Source:HGNC Symbol;Acc:HGNC:1434]	0.37101942	
RBFOX1	RNA binding fox-1 homolog 1 [Source:HGNC Symbol;Acc:HGNC:18222]	0.37077424	
KLHL4	kelch like family member 4 [Source:HGNC Symbol;Acc:HGNC:6355]	0.3706558	
CACNG3	calcium voltage-gated channel auxiliary subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:1407]	0.3704727	
RGS9	regulator of G protein signaling 9 [Source:HGNC Symbol;Acc:HGNC:10004]	0.36601898	
CHD5	chromodomain helicase DNA binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16816]	0.36571646	
NAALAD2	N-acetylated alpha-linked acidic dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:14526]	0.36526754	
AGBL3	ATP/GTP binding protein like 3 [Source:HGNC Symbol;Acc:HGNC:27981]	0.36481038	
HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:22195]	0.36268795	
ANO4	anoctamin 4 [Source:HGNC Symbol;Acc:HGNC:23837]	0.3610099	
SLITRK1	SLIT and NTRK like family member 1 [Source:HGNC Symbol;Acc:HGNC:20297]	0.36078027	
ARHGAP36	Rho GTPase activating protein 36 [Source:HGNC Symbol;Acc:HGNC:26388]	0.36050782	
CA10	carbonic anhydrase 10 [Source:HGNC Symbol;Acc:HGNC:1369]	0.36026254	
AKR1C2	aldo-keto reductase family 1 member C2 [Source:HGNC Symbol;Acc:HGNC:385]	0.3582799	
PLCD4	phospholipase C delta 4 [Source:HGNC Symbol;Acc:HGNC:9062]	0.35669386	
AK5	adenylate kinase 5 [Source:HGNC Symbol;Acc:HGNC:365]	0.35340017	
DPYD	dihydropyrimidine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3012]	0.34976223	
RORB	RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]	0.34959397	
NAV3	neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]	0.3484151	
SNORD116-26	small nucleolar RNA, C/D box 116-26 [Source:HGNC Symbol;Acc:HGNC:33092]	0.34525293	
SCN3A	sodium voltage-gated channel alpha subunit 3 [Source:HGNC Symbol;Acc:HGNC:10590]	0.34518373	
STK31	serine/threonine kinase 31 [Source:HGNC Symbol;Acc:HGNC:11407]	0.3448647	
SCN1A	sodium voltage-gated channel alpha subunit 1 [Source:HGNC Symbol;Acc:HGNC:10585]	0.3422236	
EDIL3	EGF like repeats and discoidin domains 3 [Source:HGNC Symbol;Acc:HGNC:3173]	0.339364	
ERICH3	glutamate rich 3 [Source:HGNC Symbol;Acc:HGNC:25346]	0.33797598	
IL7	interleukin 7 [Source:HGNC Symbol;Acc:HGNC:6023]	0.33726496	
MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]	0.33632785	
CNTNAP2	contactin associated protein 2 [Source:HGNC Symbol;Acc:HGNC:13830]	0.33590758	
EYA4	EYA transcriptional coactivator and phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3522]	0.3353878	
NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]	0.3348932	
SCG2	secretogranin II [Source:HGNC Symbol;Acc:HGNC:10575]	0.33488354	
TTLL7	tubulin tyrosine ligase like 7 [Source:HGNC Symbol;Acc:HGNC:26242]	0.33447534	
IGSF10	immunoglobulin superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:26384]	0.33308917	
AP002884.3	novel transcript, antisense to C11orf34	0.33153966	
DGKK	diacylglycerol kinase kappa [Source:HGNC Symbol;Acc:HGNC:32395]	0.33149874	
CKMT1B	creatine kinase, mitochondrial 1B [Source:HGNC Symbol;Acc:HGNC:1995]	0.33112213	
TAS2R4	taste 2 receptor member 4 [Source:HGNC Symbol;Acc:HGNC:14911]	0.33068883	
TMEM255A	transmembrane protein 255A [Source:HGNC Symbol;Acc:HGNC:26086]	0.32935777	
PCLO	piccolo presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:13406]	0.32918328	
CNTN5	contactin 5 [Source:HGNC Symbol;Acc:HGNC:2175]	0.3290812	
LSMEM1	leucine rich single-pass membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:22036]	0.3285502	
PCDHB8	protocadherin beta 8 [Source:HGNC Symbol;Acc:HGNC:8693]	0.3285067	
PCDHB3	protocadherin beta 3 [Source:HGNC Symbol;Acc:HGNC:8688]	0.32704103	
SNORD115-7	small nucleolar RNA, C/D box 115-7 [Source:HGNC Symbol;Acc:HGNC:33026]	0.32617086	
AMPH	amphiphysin [Source:HGNC Symbol;Acc:HGNC:471]	0.32476357	
DLG2	discs large MAGUK scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:2901]	0.3239441	
ADCY1	adenylate cyclase 1 [Source:HGNC Symbol;Acc:HGNC:232]	0.322363	
ZNF300P1	zinc finger protein 300 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:27032]	0.32209975	
ITGA8	integrin subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:6144]	0.32084978	
BTBD8	BTB domain containing 8 [Source:HGNC Symbol;Acc:HGNC:21019]	0.31959102	
RAB27B	RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]	0.31846204	
PTPRD	protein tyrosine phosphatase receptor type D [Source:HGNC Symbol;Acc:HGNC:9668]	0.318067	
FAM223A	family with sequence similarity 223 member A [Source:HGNC Symbol;Acc:HGNC:30612]	0.31765026	
NXPH1	neurexophilin 1 [Source:HGNC Symbol;Acc:HGNC:20693]	0.31728852	
SYT13	synaptotagmin 13 [Source:HGNC Symbol;Acc:HGNC:14962]	0.31673503	
CDH18	cadherin 18 [Source:HGNC Symbol;Acc:HGNC:1757]	0.31633243	
TNR	tenascin R [Source:HGNC Symbol;Acc:HGNC:11953]	0.31632045	
BRINP2	BMP/retinoic acid inducible neural specific 2 [Source:HGNC Symbol;Acc:HGNC:13746]	0.31306508	
CADM1	cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5951]	0.31293914	
ABCA5	ATP binding cassette subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:35]	0.3124849	
CREB5	cAMP responsive element binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16844]	0.31062245	
HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:29853]	0.31045803	
SV2B	synaptic vesicle glycoprotein 2B [Source:HGNC Symbol;Acc:HGNC:16874]	0.30897918	
TFAMP1	transcription factor A, mitochondrial pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:11636]	0.30873367	
CDRT4	CMT1A duplicated region transcript 4 [Source:HGNC Symbol;Acc:HGNC:14383]	0.30807525	
CDH9	cadherin 9 [Source:HGNC Symbol;Acc:HGNC:1768]	0.30795565	
FREM1	FRAS1 related extracellular matrix 1 [Source:HGNC Symbol;Acc:HGNC:23399]	0.30767414	
ARSF	arylsulfatase F [Source:HGNC Symbol;Acc:HGNC:721]	0.3076097	
B3GALT1	beta-1,3-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:916]	0.30648232	
THSD7A	thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]	0.30526546	
SCN9A	sodium voltage-gated channel alpha subunit 9 [Source:HGNC Symbol;Acc:HGNC:10597]	0.30504128	
MSTN	myostatin [Source:HGNC Symbol;Acc:HGNC:4223]	0.30458573	
FAXDC2	fatty acid hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1334]	0.30453452	
EBF1	EBF transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3126]	0.30432463	
ADRB2	adrenoceptor beta 2 [Source:HGNC Symbol;Acc:HGNC:286]	0.30401182	
TRPM3	transient receptor potential cation channel subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:17992]	0.3036371	
OSBPL3	oxysterol binding protein like 3 [Source:HGNC Symbol;Acc:HGNC:16370]	0.30343547	
ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3 [Source:HGNC Symbol;Acc:HGNC:3365]	0.30329013	
GPR22	G protein-coupled receptor 22 [Source:HGNC Symbol;Acc:HGNC:4477]	0.30284238	
TMEM163	transmembrane protein 163 [Source:HGNC Symbol;Acc:HGNC:25380]	0.30221334	
CPNE8	copine 8 [Source:HGNC Symbol;Acc:HGNC:23498]	0.3019408	
CREG2	cellular repressor of E1A stimulated genes 2 [Source:HGNC Symbol;Acc:HGNC:14272]	0.29836828	
ALCAM	activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]	0.29767036	
TENM1	teneurin transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:8117]	0.29494718	
DRICH1	aspartate rich 1 [Source:HGNC Symbol;Acc:HGNC:28031]	0.2941631	
KCNK10	potassium two pore domain channel subfamily K member 10 [Source:HGNC Symbol;Acc:HGNC:6273]	0.2921548	
RIMS1	regulating synaptic membrane exocytosis 1 [Source:HGNC Symbol;Acc:HGNC:17282]	0.29206735	
ATP2B4	ATPase plasma membrane Ca2+ transporting 4 [Source:HGNC Symbol;Acc:HGNC:817]	0.2916463	
ST6GALNAC5	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:19342]	0.29152283	
NDST3	N-deacetylase and N-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:7682]	0.29134116	
PLXNC1	plexin C1 [Source:HGNC Symbol;Acc:HGNC:9106]	0.2911735	
SNURF	SNRPN upstream reading frame [Source:HGNC Symbol;Acc:HGNC:11171]	0.290633	
RPH3A	rabphilin 3A [Source:HGNC Symbol;Acc:HGNC:17056]	0.29050884	
TLN2	talin 2 [Source:HGNC Symbol;Acc:HGNC:15447]	0.28681207	
SYT2	synaptotagmin 2 [Source:HGNC Symbol;Acc:HGNC:11510]	0.28580886	
ADGRB3	adhesion G protein-coupled receptor B3 [Source:HGNC Symbol;Acc:HGNC:945]	0.285423	
PCDHB4	protocadherin beta 4 [Source:HGNC Symbol;Acc:HGNC:8689]	0.28470555	
DNER	delta/notch like EGF repeat containing [Source:HGNC Symbol;Acc:HGNC:24456]	0.2841442	
REP15	RAB15 effector protein [Source:HGNC Symbol;Acc:HGNC:33748]	0.28400373	
AHI1	Abelson helper integration site 1 [Source:HGNC Symbol;Acc:HGNC:21575]	0.2837468	
XKR4	XK related 4 [Source:HGNC Symbol;Acc:HGNC:29394]	0.28335243	
SNORD116-28	small nucleolar RNA, C/D box 116-28 [Source:HGNC Symbol;Acc:HGNC:33347]	0.28272626	
CNTNAP5	contactin associated protein family member 5 [Source:HGNC Symbol;Acc:HGNC:18748]	0.28221506	
RAB3C	RAB3C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30269]	0.28206676	
MGAT4C	MGAT4 family member C [Source:HGNC Symbol;Acc:HGNC:30871]	0.28203705	
PDE4DIP	phosphodiesterase 4D interacting protein [Source:HGNC Symbol;Acc:HGNC:15580]	0.28194076	
RGS7	regulator of G protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003]	0.27971077	
BAZ2B	bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963]	0.2782142	
JHY	junctional cadherin complex regulator [Source:HGNC Symbol;Acc:HGNC:26288]	0.27816364	
SRGAP3	SLIT-ROBO Rho GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:19744]	0.27811354	
TNNI3K	TNNI3 interacting kinase [Source:HGNC Symbol;Acc:HGNC:19661]	0.27605546	
HTR2C	5-hydroxytryptamine receptor 2C [Source:HGNC Symbol;Acc:HGNC:5295]	0.27385697	
MIAT	myocardial infarction associated transcript [Source:HGNC Symbol;Acc:HGNC:33425]	0.2733557	
SORBS2	sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24098]	0.27327636	
LRP1B	LDL receptor related protein 1B [Source:HGNC Symbol;Acc:HGNC:6693]	0.2707115	
GABRG2	gamma-aminobutyric acid type A receptor subunit gamma2 [Source:HGNC Symbol;Acc:HGNC:4087]	0.270027	
LONRF2	LON peptidase N-terminal domain and ring finger 2 [Source:HGNC Symbol;Acc:HGNC:24788]	0.26985326	
PCDHB12	protocadherin beta 12 [Source:HGNC Symbol;Acc:HGNC:8683]	0.26859882	
PRPH	peripherin [Source:HGNC Symbol;Acc:HGNC:9461]	0.26859656	
RUNDC3B	RUN domain containing 3B [Source:HGNC Symbol;Acc:HGNC:30286]	0.26821113	
LINC02762	long intergenic non-protein coding RNA 2762 [Source:HGNC Symbol;Acc:HGNC:27443]	0.26748317	
SNTG2	syntrophin gamma 2 [Source:HGNC Symbol;Acc:HGNC:13741]	0.26677883	
TMEM196	transmembrane protein 196 [Source:HGNC Symbol;Acc:HGNC:22431]	0.2664628	
IQUB	IQ motif and ubiquitin domain containing [Source:HGNC Symbol;Acc:HGNC:21995]	0.26506862	
EPB41L4B	erythrocyte membrane protein band 4.1 like 4B [Source:HGNC Symbol;Acc:HGNC:19818]	0.26449406	
KLKB1	kallikrein B1 [Source:HGNC Symbol;Acc:HGNC:6371]	0.26424864	
SYN3	synapsin III [Source:HGNC Symbol;Acc:HGNC:11496]	0.26420346	
TTTY3	testis-specific transcript, Y-linked 3 [Source:HGNC Symbol;Acc:HGNC:16480]	0.26408336	
C18orf15	chromosome 18 open reading frame 15 (putative) [Source:HGNC Symbol;Acc:HGNC:26447]	0.26373622	
HS6ST3	heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]	0.26321167	
CAMK4	calcium/calmodulin dependent protein kinase IV [Source:HGNC Symbol;Acc:HGNC:1464]	0.2630795	
ST8SIA2	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10870]	0.2625329	
AMY2A	amylase alpha 2A [Source:HGNC Symbol;Acc:HGNC:477]	0.26234844	
AKR1C1	aldo-keto reductase family 1 member C1 [Source:HGNC Symbol;Acc:HGNC:384]	0.2621365	
CATSPER2	cation channel sperm associated 2 [Source:HGNC Symbol;Acc:HGNC:18810]	0.2607863	
PLAGL1	PLAG1 like zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:9046]	0.2598672	
ICA1L	islet cell autoantigen 1 like [Source:HGNC Symbol;Acc:HGNC:14442]	0.25887403	
CROT	carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]	0.25852937	
SNORD114-6	small nucleolar RNA, C/D box 114-6 [Source:HGNC Symbol;Acc:HGNC:32994]	0.25843734	
ANKRD6	ankyrin repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:17280]	0.2583694	
L3MBTL4	L3MBTL histone methyl-lysine binding protein 4 [Source:HGNC Symbol;Acc:HGNC:26677]	0.2578367	
AMY1A	amylase alpha 1A [Source:HGNC Symbol;Acc:HGNC:474]	0.2577763	
PACRG	parkin coregulated [Source:HGNC Symbol;Acc:HGNC:19152]	0.25756836	
PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma [Source:HGNC Symbol;Acc:HGNC:9306]	0.25744265	
NALCN	sodium leak channel, non-selective [Source:HGNC Symbol;Acc:HGNC:19082]	0.25736675	
EPHA7	EPH receptor A7 [Source:HGNC Symbol;Acc:HGNC:3390]	0.25725365	
RGS22	regulator of G protein signaling 22 [Source:HGNC Symbol;Acc:HGNC:24499]	0.2571489	
ATP8A2	ATPase phospholipid transporting 8A2 [Source:HGNC Symbol;Acc:HGNC:13533]	0.25697973	
SLC45A2	solute carrier family 45 member 2 [Source:HGNC Symbol;Acc:HGNC:16472]	0.2563239	
PCDHB15	protocadherin beta 15 [Source:HGNC Symbol;Acc:HGNC:8686]	0.25630286	
LRRC7	leucine rich repeat containing 7 [Source:HGNC Symbol;Acc:HGNC:18531]	0.25616005	
MIR153-2	microRNA 153-2 [Source:HGNC Symbol;Acc:HGNC:31540]	0.25589663	
MIR137	microRNA 137 [Source:HGNC Symbol;Acc:HGNC:31523]	0.25581396	
LRRC66	leucine rich repeat containing 66 [Source:HGNC Symbol;Acc:HGNC:34299]	0.25580448	
ADCY2	adenylate cyclase 2 [Source:HGNC Symbol;Acc:HGNC:233]	0.25579584	
BMPR1B	bone morphogenetic protein receptor type 1B [Source:HGNC Symbol;Acc:HGNC:1077]	0.25547156	
ARPP21	cAMP regulated phosphoprotein 21 [Source:HGNC Symbol;Acc:HGNC:16968]	0.25543725	
RSPH4A	radial spoke head component 4A [Source:HGNC Symbol;Acc:HGNC:21558]	0.25527328	
ANK3	ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]	0.25454095	
SNAP91	synaptosome associated protein 91 [Source:HGNC Symbol;Acc:HGNC:14986]	0.25450185	
SCML4	Scm polycomb group protein like 4 [Source:HGNC Symbol;Acc:HGNC:21397]	0.25435957	
NCALD	neurocalcin delta [Source:HGNC Symbol;Acc:HGNC:7655]	0.2539541	
MAGEE2	MAGE family member E2 [Source:HGNC Symbol;Acc:HGNC:24935]	0.25362203	
ARMC2	armadillo repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:23045]	0.2534862	
FBXO30	F-box protein 30 [Source:HGNC Symbol;Acc:HGNC:15600]	0.25345144	
NCOA7	nuclear receptor coactivator 7 [Source:HGNC Symbol;Acc:HGNC:21081]	0.25339592	
SLCO3A1	solute carrier organic anion transporter family member 3A1 [Source:HGNC Symbol;Acc:HGNC:10952]	0.25282475	
SLC22A10	solute carrier family 22 member 10 [Source:HGNC Symbol;Acc:HGNC:18057]	0.25276902	
AMY2B	amylase alpha 2B [Source:HGNC Symbol;Acc:HGNC:478]	0.25254408	
KCNQ5	potassium voltage-gated channel subfamily Q member 5 [Source:HGNC Symbol;Acc:HGNC:6299]	0.2523939	
ERC2	ELKS/RAB6-interacting/CAST family member 2 [Source:HGNC Symbol;Acc:HGNC:31922]	0.25235698	
AFDN-DT	AFDN divergent transcript [Source:HGNC Symbol;Acc:HGNC:21236]	0.25227568	
SGIP1	SH3GL interacting endocytic adaptor 1 [Source:HGNC Symbol;Acc:HGNC:25412]	0.25180218	
SNORD116-27	small nucleolar RNA, C/D box 116-27 [Source:HGNC Symbol;Acc:HGNC:33093]	0.2512902	
REEP1	receptor accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:25786]	0.25110725	
MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:HGNC:30319]	0.25109506	
AKAP6	A-kinase anchoring protein 6 [Source:HGNC Symbol;Acc:HGNC:376]	0.2510451	
CACNA1D	calcium voltage-gated channel subunit alpha1 D [Source:HGNC Symbol;Acc:HGNC:1391]	0.2502692	
TAS2R8	taste 2 receptor member 8 [Source:HGNC Symbol;Acc:HGNC:14915]	0.25004753	
ROBO2	roundabout guidance receptor 2 [Source:HGNC Symbol;Acc:HGNC:10250]	0.24984542	
PIK3R1	phosphoinositide-3-kinase regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8979]	0.24980031	
NECTIN3	nectin cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:17664]	0.24931069	
ZNF608	zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]	0.249015	
TBX20	T-box transcription factor 20 [Source:HGNC Symbol;Acc:HGNC:11598]	0.2488889	
DYNC1I1	dynein cytoplasmic 1 intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:2963]	0.24821937	
DIPK1A	divergent protein kinase domain 1A [Source:HGNC Symbol;Acc:HGNC:32213]	0.24776664	
CGNL1	cingulin like 1 [Source:HGNC Symbol;Acc:HGNC:25931]	0.24748151	
CAMTA1	calmodulin binding transcription activator 1 [Source:HGNC Symbol;Acc:HGNC:18806]	0.24735664	
PKIB	cAMP-dependent protein kinase inhibitor beta [Source:HGNC Symbol;Acc:HGNC:9018]	0.24693678	
RETREG1	reticulophagy regulator 1 [Source:HGNC Symbol;Acc:HGNC:25964]	0.24668883	
C6orf163	chromosome 6 open reading frame 163 [Source:HGNC Symbol;Acc:HGNC:21403]	0.2462934	
QPCT	glutaminyl-peptide cyclotransferase [Source:HGNC Symbol;Acc:HGNC:9753]	0.24621971	
ZNF208	zinc finger protein 208 [Source:HGNC Symbol;Acc:HGNC:12999]	0.24486765	
CHL1	cell adhesion molecule L1 like [Source:HGNC Symbol;Acc:HGNC:1939]	0.24447231	
TAS2R9	taste 2 receptor member 9 [Source:HGNC Symbol;Acc:HGNC:14917]	0.24440706	
KCTD16	potassium channel tetramerization domain containing 16 [Source:HGNC Symbol;Acc:HGNC:29244]	0.24398406	
