NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
UP-REGULATED BY MERS-COV IN CALU-3 24HR FROM GSE139516	UP-REGULATED BY MERS-COV IN CALU-3 24HR FROM GSE139516	Details ...	471	0.38467202	1.1871291	0.29411766	1.0	0.936	4109	tags=32%, list=20%, signal=40%	
CHLOROQUINE-7251 FROM OLD_CMAP_DOWN	CHLOROQUINE-7251 FROM OLD_CMAP_DOWN	Details ...	85	0.3423549	1.1810565	0.2584746	1.0	0.938	3390	tags=21%, list=17%, signal=25%	
SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:5	SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:5	Details ...	170	0.3246623	1.1282047	0.30377358	1.0	0.962	4731	tags=33%, list=23%, signal=43%	
DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR EXPENSION FROM GSE149312	DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR EXPENSION FROM GSE149312	Details ...	462	0.31031385	1.1071222	0.37937742	1.0	0.967	3877	tags=24%, list=19%, signal=29%	
DOWN-REGULATED BY SARS-COV-2 IN A549-ACE2 TREATED WITH TERFENADINE FROM GSE154613	DOWN-REGULATED BY SARS-COV-2 IN A549-ACE2 TREATED WITH TERFENADINE FROM GSE154613	Details ...	447	0.36458096	1.1052748	0.38716355	1.0	0.968	4995	tags=36%, list=25%, signal=47%	
UP-REGULATED BY MERS-COV IN CALU-3 6HR FROM GSE139516	UP-REGULATED BY MERS-COV IN CALU-3 6HR FROM GSE139516	Details ...	465	0.34779555	1.1033982	0.36489153	1.0	0.968	4698	tags=33%, list=23%, signal=42%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1	Details ...	167	0.33544713	1.0856032	0.34526315	1.0	0.972	2710	tags=20%, list=13%, signal=23%	
UP-REGULATED GENES FROM COVID-19 INFECTED BRONCHOALVEOLAR LAVAGE FROM PATIENTS	UP-REGULATED GENES FROM COVID-19 INFECTED BRONCHOALVEOLAR LAVAGE FROM PATIENTS	Details ...	116	0.28171393	1.0820327	0.27557412	1.0	0.975	3284	tags=23%, list=16%, signal=28%	
CHLOROQUINE-2869 FROM OLD_CMAP_DOWN	CHLOROQUINE-2869 FROM OLD_CMAP_DOWN	Details ...	83	0.29038873	1.0707141	0.36514524	1.0	0.976	4351	tags=29%, list=21%, signal=37%	
DOWN-REGULATED BY SARS-COV-2 INFECTION IN VERO E6 FROM GSE153940	DOWN-REGULATED BY SARS-COV-2 INFECTION IN VERO E6 FROM GSE153940	Details ...	437	0.35684395	1.0589702	0.42941177	1.0	0.978	4685	tags=32%, list=23%, signal=41%	
UP-REGULATED BY SARS-COV-2 IN FERRET TRACHEA FROM GSE147507	UP-REGULATED BY SARS-COV-2 IN FERRET TRACHEA FROM GSE147507		423	0.3741907	1.0523664	0.3921162	1.0	0.98	4096	tags=36%, list=20%, signal=44%	
UP-REGULATED BY SARS-COV-2 IN CALU-3 4HR FROM GSE148729	UP-REGULATED BY SARS-COV-2 IN CALU-3 4HR FROM GSE148729		402	0.28667843	1.0470656	0.41257367	1.0	0.982	4155	tags=22%, list=20%, signal=27%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:2	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:2		51	0.36982515	1.0141544	0.444227	1.0	0.985	993	tags=12%, list=5%, signal=12%	
GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION		26	0.37068257	1.0085498	0.48414376	1.0	0.987	5869	tags=42%, list=29%, signal=59%	
SARS CORONAVIRUS LEADER PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS LEADER PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020		19	0.3501418	0.9963054	0.4888889	1.0	0.988	5567	tags=47%, list=27%, signal=65%	
UP-REGULATED BY MERS INFECTION OF CALU3 CELLS	UP-REGULATED BY MERS INFECTION OF CALU3 CELLS		475	0.29144722	0.9907918	0.4765625	1.0	0.988	4002	tags=24%, list=20%, signal=29%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:3	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:3		176	0.32934445	0.9884895	0.46336633	1.0	0.988	2914	tags=19%, list=14%, signal=22%	
DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312	DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312		458	0.25585476	0.9850625	0.48007968	1.0	0.988	3922	tags=23%, list=19%, signal=28%	
DOWN-REGULATED BY SARS-COV-2 IN A549-ACE2 TREATED WITH TRIFLUOPERAZINE FROM GSE154613	DOWN-REGULATED BY SARS-COV-2 IN A549-ACE2 TREATED WITH TRIFLUOPERAZINE FROM GSE154613		460	0.3836693	0.9841086	0.51759833	0.9903267	0.988	5311	tags=43%, list=26%, signal=57%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:6	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:6		83	0.29793435	0.97923404	0.4990177	0.96915853	0.988	3573	tags=18%, list=18%, signal=22%	
COVID19-NSP7 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP7 PROTEIN HOST PPI FROM KROGAN		31	0.3479996	0.9765819	0.5096899	0.94375485	0.99	4523	tags=35%, list=22%, signal=46%	
CHLOROQUINE-7012 FROM OLD_CMAP_DOWN	CHLOROQUINE-7012 FROM OLD_CMAP_DOWN		81	0.2765634	0.974116	0.5009709	0.91993004	0.99	2548	tags=15%, list=13%, signal=17%	
CHLOROQUINE-1719 FROM OLD_CMAP_DOWN	CHLOROQUINE-1719 FROM OLD_CMAP_DOWN		84	0.30254278	0.96916115	0.5160643	0.9039429	0.99	5223	tags=31%, list=26%, signal=42%	
DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR EXPANSION FROM GSE149312	DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR EXPANSION FROM GSE149312		465	0.21447262	0.9592105	0.49402392	0.9017557	0.991	5514	tags=29%, list=27%, signal=39%	
UP-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507	UP-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507		474	0.36348993	0.9424403	0.5568628	0.9161665	0.993	3424	tags=27%, list=17%, signal=31%	
UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR EXPANSION FROM GSE149312	UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR EXPANSION FROM GSE149312		460	0.32232547	0.9367046	0.5553398	0.9036456	0.994	3812	tags=28%, list=19%, signal=33%	
COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN		19	0.34899065	0.91634166	0.57884234	0.9246646	0.996	6349	tags=42%, list=31%, signal=61%	
DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312	DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312		465	0.2693457	0.90231335	0.5804598	0.9319867	0.998	3877	tags=22%, list=19%, signal=26%	
SARS CORONAVIRUS NSP3-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP3-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020		115	0.26188377	0.8997665	0.60365856	0.91298443	0.998	4602	tags=27%, list=23%, signal=35%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:4	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:4		97	0.31044018	0.8965884	0.6309751	0.89662606	0.998	1178	tags=9%, list=6%, signal=10%	
DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR DIFFERENTIATION  FROM GSE149312	DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR DIFFERENTIATION  FROM GSE149312		462	0.23872781	0.8607742	0.6673347	0.9503318	1.0	3945	tags=22%, list=19%, signal=27%	
TMPRSS2 TOP 50 GENESHOT AUTORIF	TMPRSS2 TOP 50 GENESHOT AUTORIF		48	0.25365177	0.85856324	0.682	0.93222815	1.0	4783	tags=27%, list=24%, signal=35%	
SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS9B FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS9B FROM VIRUS-HOST PPI P-HIPSTER 2020		15	0.29500315	0.8426012	0.6503906	0.94575435	1.0	7461	tags=53%, list=37%, signal=84%	
DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR DIFFERENTIATION  FROM GSE149312	DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR DIFFERENTIATION  FROM GSE149312		457	0.22031304	0.83800864	0.68978804	0.93465066	1.0	2820	tags=16%, list=14%, signal=18%	
SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:6	SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:6		209	0.22625597	0.8104305	0.6462963	0.97023445	1.0	5865	tags=31%, list=29%, signal=43%	
UP-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312	UP-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312		459	0.2641999	0.80467135	0.6877395	0.9611797	1.0	3264	tags=17%, list=16%, signal=20%	
CORONAVIRUS PERTURBATION UP GENES CALU-3 2B4 FROM GSE45042:GPL6480:2	CORONAVIRUS PERTURBATION UP GENES CALU-3 2B4 FROM GSE45042:GPL6480:2		276	0.25481382	0.80333894	0.7958412	0.9432676	1.0	2674	tags=14%, list=13%, signal=16%	
DOWN-REGULATED BY SARS-COV-2 IN FERRET NASAL WASH FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 IN FERRET NASAL WASH FROM GSE147507		408	0.27201766	0.7952478	0.7	0.9395267	1.0	4470	tags=27%, list=22%, signal=34%	
SARS CORONAVIRUS FORMERLY KNOWN AS GROWTH-FACTOR-LIKE PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS FORMERLY KNOWN AS GROWTH-FACTOR-LIKE PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020		15	0.2925985	0.77620196	0.718	0.9573966	1.0	5567	tags=47%, list=27%, signal=64%	
SARS CORONAVIRUS ORF1AB FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS ORF1AB FROM VIRUS-HOST PPI P-HIPSTER 2020		188	0.22647573	0.7754714	0.7285714	0.9396314	1.0	4602	tags=25%, list=23%, signal=32%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:3	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:3		61	0.27326462	0.7690378	0.81996083	0.9332914	1.0	2348	tags=16%, list=12%, signal=18%	
COVID19-NSP13 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP13 PROTEIN HOST PPI FROM KROGAN		38	0.25585118	0.7372626	0.78063244	0.97239304	1.0	2039	tags=16%, list=10%, signal=18%	
UP-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	UP-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507		473	0.23953947	0.7301527	0.76953125	0.9666737	1.0	4025	tags=25%, list=20%, signal=31%	
SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:1	SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:1		148	0.1943462	0.72413474	0.9939638	0.96014416	1.0	3035	tags=16%, list=15%, signal=19%	
DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507		489	0.23188232	0.7136676	0.7553816	0.9609059	1.0	3880	tags=19%, list=19%, signal=23%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1		249	0.23833092	0.70067227	0.8434622	0.9664565	1.0	1826	tags=12%, list=9%, signal=13%	
COVID19-NSP9 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP9 PROTEIN HOST PPI FROM KROGAN		15	0.30656135	0.70054156	0.78500986	0.9496369	1.0	4206	tags=33%, list=21%, signal=42%	
SARS-COV PERTURBATION DOWN GENES VERO E6 FROM GSE30589:GPL570:5	SARS-COV PERTURBATION DOWN GENES VERO E6 FROM GSE30589:GPL570:5		127	0.19576278	0.69643074	0.89353615	0.93906784	1.0	2856	tags=15%, list=14%, signal=17%	
COVID19-ALL 332 PROTEIN HOST PPI FROM KROGAN	COVID19-ALL 332 PROTEIN HOST PPI FROM KROGAN		329	0.20429993	0.6865277	0.7992126	0.9388683	1.0	4539	tags=24%, list=22%, signal=30%	
HEALTHY LUNG BIOPSY VS. COVID-19 INFECTED LUNG SERIES 15 FROM GSE147507 DOWN GENES	HEALTHY LUNG BIOPSY VS. COVID-19 INFECTED LUNG SERIES 15 FROM GSE147507 DOWN GENES		487	0.1831719	0.68548	0.77927065	0.9245064	1.0	5280	tags=25%, list=26%, signal=33%	
DOWN-REGULATED BY SARS-COV-2 IN LUNG TISSUE FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 IN LUNG TISSUE FROM GSE147507		487	0.1831719	0.68548	0.77927065	0.90935063	1.0	5280	tags=25%, list=26%, signal=33%	
UP-REGULATED BY MERS-COV IN CALU-3 FROM GSE122876	UP-REGULATED BY MERS-COV IN CALU-3 FROM GSE122876		478	0.20578046	0.68009984	0.7899807	0.9014175	1.0	4248	tags=21%, list=21%, signal=26%	
DOWN-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803	DOWN-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803		423	0.14790502	0.6520293	0.8468992	0.9249973	1.0	3014	tags=11%, list=15%, signal=12%	
DOWN-REGULATED GENES IN A549 INFECTED WITH COVID-19 EXTRACTED FROM GSE147507	DOWN-REGULATED GENES IN A549 INFECTED WITH COVID-19 EXTRACTED FROM GSE147507		462	0.15001549	0.6381717	0.7976424	0.92722416	1.0	4039	tags=15%, list=20%, signal=18%	
DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 FROM GSE147507		462	0.15001549	0.6381717	0.7976424	0.9129592	1.0	4039	tags=15%, list=20%, signal=18%	
DOWN-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507		490	0.18217185	0.61487055	0.87984496	0.9256819	1.0	4374	tags=19%, list=22%, signal=23%	
DOWN-REGULATED BY MHV-A59 IN MURINE LIVER 3D FROM GSE146074	DOWN-REGULATED BY MHV-A59 IN MURINE LIVER 3D FROM GSE146074		412	0.16780706	0.5576441	0.96917146	0.9639133	1.0	2133	tags=9%, list=11%, signal=10%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:5	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:5		194	0.22030471	0.5537702	0.9669261	0.95281106	1.0	3037	tags=16%, list=15%, signal=19%	
SARS CORONAVIRUS NSP8-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP8-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020		42	0.17285185	0.5502129	0.9566075	0.94115055	1.0	3453	tags=19%, list=17%, signal=23%	
DOWN-REGULATED GENES FROM COVID-19 INFECTED BRONCHOALVEOLAR LAVAGE FROM PATIENTS	DOWN-REGULATED GENES FROM COVID-19 INFECTED BRONCHOALVEOLAR LAVAGE FROM PATIENTS		369	0.16370949	0.47577584	0.94990367	0.9732058	1.0	6384	tags=31%, list=31%, signal=44%	
