NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
UP-REGULATED BY SARS-COV-2 IN MOUSE LUNG TISSUE FROM GSE150847	UP-REGULATED BY SARS-COV-2 IN MOUSE LUNG TISSUE FROM GSE150847	Details ...	277	0.7045412	1.6566328	0.00625	0.14393103	0.311	3081	tags=51%, list=15%, signal=60%	
SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:3	SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:3	Details ...	232	0.67302114	1.6556381	0.0125	0.13366804	0.316	2025	tags=37%, list=10%, signal=41%	
HEALTHY LUNG BIOPSY VS. COVID-19 INFECTED LUNG SERIES 15 FROM GSE147507 UP GENES	HEALTHY LUNG BIOPSY VS. COVID-19 INFECTED LUNG SERIES 15 FROM GSE147507 UP GENES	Details ...	461	0.6867651	1.6451775	0.008163265	0.13688113	0.338	2602	tags=47%, list=13%, signal=53%	
UP-REGULATED BY SARS-COV-2 IN LUNG TISSUE FROM GSE147507	UP-REGULATED BY SARS-COV-2 IN LUNG TISSUE FROM GSE147507	Details ...	461	0.6867651	1.6451775	0.008163265	0.1271039	0.338	2602	tags=47%, list=13%, signal=53%	
UP-REGULATED BY MHV-A59 IN MURINE LIVER 5D FROM GSE146074	UP-REGULATED BY MHV-A59 IN MURINE LIVER 5D FROM GSE146074	Details ...	393	0.6469434	1.6333082	0.0121951215	0.13485071	0.361	3743	tags=50%, list=18%, signal=60%	
SARS TOP 50 GENESHOT AUTORIF	SARS TOP 50 GENESHOT AUTORIF	Details ...	46	0.6267592	1.627998	0.01048218	0.13251814	0.367	2823	tags=39%, list=14%, signal=45%	
SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:5	SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:5	Details ...	280	0.6896833	1.6098392	0.012526096	0.14996698	0.403	2878	tags=49%, list=14%, signal=56%	
SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:6	SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:6	Details ...	375	0.70069903	1.6093737	0.008368201	0.14219832	0.403	2698	tags=51%, list=13%, signal=58%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:4	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:4	Details ...	350	0.62176543	1.6039112	0.012987013	0.14194165	0.416	2877	tags=40%, list=14%, signal=46%	
MERS-COV TOP 200 PREDICTED GENES FROM GENESHOT GENERIF VIA AUTORIF CO-OCCURRENCE GENE SIMILARITY	MERS-COV TOP 200 PREDICTED GENES FROM GENESHOT GENERIF VIA AUTORIF CO-OCCURRENCE GENE SIMILARITY	Details ...	196	0.65859896	1.5927587	0.010706638	0.14827682	0.434	2823	tags=43%, list=14%, signal=50%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:4	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:4		261	0.64952374	1.587823	0.025263159	0.14753532	0.449	3590	tags=48%, list=18%, signal=58%	
UP-REGULATED BY SARS-COV-2 IN NHBE FROM GSE147507	UP-REGULATED BY SARS-COV-2 IN NHBE FROM GSE147507		488	0.54865384	1.5831708	0.04158004	0.14582641	0.458	4019	tags=41%, list=20%, signal=49%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE68820:GPL7202:4	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE68820:GPL7202:4		340	0.6483606	1.5824527	0.01091703	0.14021781	0.458	2951	tags=44%, list=15%, signal=51%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:5	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:5		378	0.60342187	1.5821294	0.006521739	0.13475232	0.459	2560	tags=37%, list=13%, signal=42%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:3	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:3		255	0.6467205	1.5814583	0.014830508	0.12973297	0.459	2969	tags=46%, list=15%, signal=54%	
SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS7A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS7A FROM VIRUS-HOST PPI P-HIPSTER 2020		36	0.58162886	1.5745467	0.026052104	0.13466384	0.48	3606	tags=42%, list=18%, signal=51%	
UP-REGULATED BY SARS-COV-2 IN CALU-3 24HR FROM GSE148729	UP-REGULATED BY SARS-COV-2 IN CALU-3 24HR FROM GSE148729		439	0.658438	1.5688717	0.024948025	0.13555564	0.49	2712	tags=47%, list=13%, signal=53%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:2	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:2		241	0.60608137	1.5673519	0.032051284	0.13201967	0.492	3708	tags=44%, list=18%, signal=54%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:6	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:6		343	0.6001781	1.5553389	0.019148936	0.14039978	0.513	2931	tags=41%, list=14%, signal=47%	
COVID-19 PATIENTS BALF DOWN	COVID-19 PATIENTS BALF DOWN		320	0.46761984	1.5483335	0.08768267	0.14408132	0.531	4580	tags=37%, list=23%, signal=47%	
UP-REGULATED BY MHV-A59 IN MURINE LIVER 3D FROM GSE146074	UP-REGULATED BY MHV-A59 IN MURINE LIVER 3D FROM GSE146074		417	0.5818322	1.5376135	0.051652893	0.15218158	0.552	3715	tags=43%, list=18%, signal=52%	
UP-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803	UP-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803		444	0.55605006	1.5154914	0.035196688	0.17474076	0.585	3038	tags=34%, list=15%, signal=40%	
UP-REGULATED BY SARS-COV-1 IN CALU-3 FROM GSE148729	UP-REGULATED BY SARS-COV-1 IN CALU-3 FROM GSE148729		450	0.6082827	1.5107499	0.057613168	0.17541024	0.593	2861	tags=42%, list=14%, signal=48%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:3	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:3		344	0.4867824	1.488608	0.0931677	0.19899699	0.627	3616	tags=33%, list=18%, signal=40%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:6	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:6		323	0.48994607	1.4754657	0.10570825	0.2116558	0.647	3616	tags=35%, list=18%, signal=42%	
MERS-COV 38 LITERATURE-ASSOCIATED GENES FROM GENESHOT GENERIF	MERS-COV 38 LITERATURE-ASSOCIATED GENES FROM GENESHOT GENERIF		36	0.6123373	1.4637673	0.056842104	0.223209	0.66	3305	tags=44%, list=16%, signal=53%	
UP-REGULATED BY SARS-COV-2 INFECTION OF CALU3 CELLS	UP-REGULATED BY SARS-COV-2 INFECTION OF CALU3 CELLS		478	0.6190922	1.4632823	0.08523908	0.21824351	0.662	2986	tags=45%, list=15%, signal=51%	
UP-REGULATED BY SARS-COV-2 2 MOI IN CALU-3 FROM GSE147507	UP-REGULATED BY SARS-COV-2 2 MOI IN CALU-3 FROM GSE147507		478	0.6190922	1.4632823	0.08523908	0.21250026	0.662	2986	tags=45%, list=15%, signal=51%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:2	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:2		51	0.522709	1.4560379	0.032989692	0.2163578	0.678	1846	tags=27%, list=9%, signal=30%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE68820:GPL7202:2	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE68820:GPL7202:2		404	0.6125895	1.4542892	0.0734127	0.21352054	0.678	3195	tags=40%, list=16%, signal=47%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:1	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:1		166	0.48794207	1.4458585	0.06105263	0.22038695	0.693	4491	tags=44%, list=22%, signal=56%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:5	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:5		271	0.42939392	1.4374698	0.10504202	0.22742054	0.705	5018	tags=37%, list=25%, signal=48%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:4	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:4		210	0.4956124	1.4262208	0.082978725	0.23809408	0.718	4194	tags=40%, list=21%, signal=50%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:1	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:1		304	0.5095232	1.4044536	0.15546219	0.26340187	0.742	3669	tags=39%, list=18%, signal=47%	
UP-REGULATED GENES IN A549 INFECTED WITH COVID-19 EXTRACTED FROM GSE147507	UP-REGULATED GENES IN A549 INFECTED WITH COVID-19 EXTRACTED FROM GSE147507		482	0.5222817	1.4034643	0.094736844	0.25918806	0.742	3578	tags=37%, list=18%, signal=44%	
UP-REGULATED BY SARS-COV-2 0.2 MOI IN A549 FROM GSE147507	UP-REGULATED BY SARS-COV-2 0.2 MOI IN A549 FROM GSE147507		482	0.5222817	1.4034643	0.094736844	0.25355354	0.742	3578	tags=37%, list=18%, signal=44%	
ACE2 TOP 50 GENESHOT AUTORIF	ACE2 TOP 50 GENESHOT AUTORIF		49	0.47071886	1.4002867	0.089770354	0.253226	0.747	2913	tags=24%, list=14%, signal=29%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1		167	0.42937326	1.3986874	0.042016808	0.25091937	0.752	2492	tags=24%, list=12%, signal=27%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:3	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:3		61	0.48774594	1.3897326	0.06680585	0.25795665	0.764	3601	tags=31%, list=18%, signal=38%	
SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS9B FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS9B FROM VIRUS-HOST PPI P-HIPSTER 2020		15	0.47365347	1.3853267	0.1030303	0.2584637	0.767	2296	tags=20%, list=11%, signal=23%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:3	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:3		128	0.4843616	1.3849094	0.115879826	0.25393263	0.767	3964	tags=38%, list=20%, signal=47%	
DOWN-REGULATED GENES FROM COVID-19 INFECTED BRONCHOALVEOLAR LAVAGE FROM PATIENTS	DOWN-REGULATED GENES FROM COVID-19 INFECTED BRONCHOALVEOLAR LAVAGE FROM PATIENTS		369	0.4692985	1.3751702	0.14669421	0.26190677	0.778	3135	tags=27%, list=15%, signal=31%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:2	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:2		208	0.52077794	1.374953	0.092307694	0.25724182	0.78	2969	tags=34%, list=15%, signal=39%	
DOWN-REGULATED BY MERS-COV IN CALU-3 24HR FROM GSE139516	DOWN-REGULATED BY MERS-COV IN CALU-3 24HR FROM GSE139516		477	0.34963337	1.367494	0.17612524	0.26187545	0.785	5031	tags=34%, list=25%, signal=44%	
UP-REGULATED BY SARS-COV-2 IN CARDIOMYOCYTES FROM GSE150392	UP-REGULATED BY SARS-COV-2 IN CARDIOMYOCYTES FROM GSE150392		452	0.51636827	1.3592602	0.1557377	0.26964596	0.796	2969	tags=37%, list=15%, signal=43%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:2	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:2		231	0.44647932	1.3573607	0.12658228	0.2676565	0.8	4299	tags=37%, list=21%, signal=47%	
UP-REGULATED BY SARS-COV-2 IN PANCREATIC ORGANOIDS FROM GSE151803	UP-REGULATED BY SARS-COV-2 IN PANCREATIC ORGANOIDS FROM GSE151803		443	0.43913695	1.3531524	0.17427386	0.26852193	0.802	3700	tags=37%, list=18%, signal=44%	
UP-REGULATED BY IAV-INFECTION IN MOUSE SPLEEN	UP-REGULATED BY IAV-INFECTION IN MOUSE SPLEEN		422	0.40020642	1.3500717	0.13385826	0.26828268	0.802	3256	tags=22%, list=16%, signal=26%	
DOWN-REGULATED BY SARS-COV-2 IN FERRET NASAL WASH FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 IN FERRET NASAL WASH FROM GSE147507		408	0.44834325	1.3275112	0.14675052	0.2952472	0.824	2899	tags=26%, list=14%, signal=29%	
DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:6	DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:6		145	0.46561053	1.3161802	0.16204691	0.30626404	0.832	4386	tags=43%, list=22%, signal=55%	
CORONAVIRUS PERTURBATION DOWN GENES CALU-3 2B4 FROM GSE45042:GPL6480:2	CORONAVIRUS PERTURBATION DOWN GENES CALU-3 2B4 FROM GSE45042:GPL6480:2		136	0.35368145	1.3109369	0.11637931	0.30826452	0.838	3842	tags=25%, list=19%, signal=31%	
UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR EXPENSION FROM GSE149312	UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR EXPENSION FROM GSE149312		463	0.39077476	1.2936174	0.15	0.32875836	0.854	2909	tags=20%, list=14%, signal=23%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE68820:GPL7202:3	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE68820:GPL7202:3		396	0.5342655	1.2859534	0.1875	0.3355712	0.862	2861	tags=32%, list=14%, signal=37%	
GENES WHOSE EXPRESSION IS ALTERED BY MHV INFECTION	GENES WHOSE EXPRESSION IS ALTERED BY MHV INFECTION		77	0.5093995	1.2543118	0.29198965	0.3795427	0.883	4440	tags=55%, list=22%, signal=70%	
UP-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507	UP-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507		474	0.4643323	1.2515662	0.20631579	0.37820008	0.884	3553	tags=37%, list=18%, signal=44%	
DOWN-REGULATED BY SARS-COV-1 IN CALU-3 4HR FROM GSE148729	DOWN-REGULATED BY SARS-COV-1 IN CALU-3 4HR FROM GSE148729		417	0.39408073	1.24643	0.22535211	0.38103855	0.889	4247	tags=30%, list=21%, signal=37%	
UP-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	UP-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507		474	0.42262682	1.2449926	0.26774848	0.37772983	0.89	3558	tags=27%, list=18%, signal=32%	
SARS CORONAVIRUS NUCLEOCAPSID PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NUCLEOCAPSID PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020		28	0.39983132	1.242251	0.21679688	0.376524	0.89	1451	tags=14%, list=7%, signal=15%	
COVID19-ORF8 PROTEIN HOST PPI FROM KROGAN	COVID19-ORF8 PROTEIN HOST PPI FROM KROGAN		46	0.44607928	1.226067	0.23868313	0.39706925	0.903	2262	tags=24%, list=11%, signal=27%	
GR5VS GR 4	GR5VS GR 4		84	0.41370356	1.2138735	0.22440088	0.4108214	0.911	3762	tags=31%, list=19%, signal=38%	
SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:1	SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:1		110	0.48954967	1.2011546	0.2962963	0.42491046	0.918	4715	tags=46%, list=23%, signal=60%	
UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR DIFFERENTIATION FROM GSE149312	UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR DIFFERENTIATION FROM GSE149312		445	0.3120608	1.1921871	0.25373134	0.43318626	0.922	3712	tags=21%, list=18%, signal=26%	
SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:2	SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:2		85	0.4825719	1.191216	0.32991803	0.4288685	0.922	4634	tags=46%, list=23%, signal=59%	
SARS-COV-2/HUMAN INTERACTOME GENE SET FROM GUZZI	SARS-COV-2/HUMAN INTERACTOME GENE SET FROM GUZZI		79	0.3405655	1.1899306	0.26170212	0.42521635	0.924	3582	tags=22%, list=18%, signal=26%	
SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:2	SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:2		149	0.38242	1.1871898	0.20086393	0.4231954	0.924	4730	tags=38%, list=23%, signal=50%	
DOWN-REGULATED BY SARS-COV-2 IN CALU-3 4HR FROM GSE148729	DOWN-REGULATED BY SARS-COV-2 IN CALU-3 4HR FROM GSE148729		431	0.385703	1.1717824	0.28968254	0.44199517	0.928	4528	tags=28%, list=22%, signal=35%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:5	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:5		194	0.44781157	1.1615629	0.31027254	0.4526013	0.935	4416	tags=42%, list=22%, signal=54%	
SARS CORONAVIRUS ORF1AB FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS ORF1AB FROM VIRUS-HOST PPI P-HIPSTER 2020		188	0.32005545	1.1592052	0.32	0.4505858	0.936	3156	tags=20%, list=16%, signal=23%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:1	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:1		74	0.36858818	1.1455556	0.2631579	0.4682762	0.938	3096	tags=23%, list=15%, signal=27%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1		249	0.37198365	1.144848	0.3018868	0.46388048	0.941	3416	tags=27%, list=17%, signal=32%	
CORONAVIRUS PERTURBATION UP GENES CALU-3 2B4 FROM GSE45042:GPL6480:2	CORONAVIRUS PERTURBATION UP GENES CALU-3 2B4 FROM GSE45042:GPL6480:2		276	0.35052803	1.1401808	0.25813448	0.46578127	0.942	2164	tags=18%, list=11%, signal=20%	
DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312	DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312		458	0.284682	1.130802	0.27145708	0.47546735	0.947	3678	tags=24%, list=18%, signal=29%	
DOWN-REGULATED BY SARS-COV-2 IN FERRET TRACHEA FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 IN FERRET TRACHEA FROM GSE147507		428	0.33751515	1.1160148	0.3921162	0.4943177	0.949	5606	tags=43%, list=28%, signal=58%	
DOWN-REGULATED BY MERS-COV IN CALU-3 6HR FROM GSE139516	DOWN-REGULATED BY MERS-COV IN CALU-3 6HR FROM GSE139516		471	0.27421513	1.1156073	0.38787878	0.48909286	0.949	4568	tags=25%, list=23%, signal=32%	
UP-REGULATED BY SARS-COV-2 IN A549-ACE2 TREATED WITH TERFENADINE FROM GSE154613	UP-REGULATED BY SARS-COV-2 IN A549-ACE2 TREATED WITH TERFENADINE FROM GSE154613		426	0.32699835	1.1151764	0.3420523	0.48398808	0.949	4856	tags=32%, list=24%, signal=42%	
COVID19-NSP9 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP9 PROTEIN HOST PPI FROM KROGAN		15	0.4862023	1.1102352	0.38016528	0.4860463	0.951	2126	tags=27%, list=10%, signal=30%	
UP-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	UP-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507		473	0.35290894	1.1051764	0.3621399	0.48798406	0.954	2992	tags=20%, list=15%, signal=23%	
SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:1	SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:1		148	0.28815222	1.0909334	0.22614108	0.5060462	0.962	2248	tags=15%, list=11%, signal=17%	
DOWN-REGULATED BY MERS-COV IN CALU-3 FROM GSE122876	DOWN-REGULATED BY MERS-COV IN CALU-3 FROM GSE122876		476	0.35080102	1.0889211	0.36418512	0.5034085	0.963	4961	tags=31%, list=24%, signal=40%	
DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR DIFFERENTIATION  FROM GSE149312	DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR DIFFERENTIATION  FROM GSE149312		462	0.2971458	1.0876945	0.2863248	0.49998018	0.963	3948	tags=23%, list=19%, signal=28%	
SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:7	SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:7		193	0.34253675	1.0869111	0.37809917	0.4958312	0.964	4109	tags=28%, list=20%, signal=35%	
UP-REGULATED GENES FROM COVID-19 INFECTED BRONCHOALVEOLAR LAVAGE FROM PATIENTS	UP-REGULATED GENES FROM COVID-19 INFECTED BRONCHOALVEOLAR LAVAGE FROM PATIENTS		116	0.2772262	1.056967	0.33003953	0.537386	0.972	1981	tags=13%, list=10%, signal=14%	
CHLOROQUINE-7012 FROM OLD_CMAP_DOWN	CHLOROQUINE-7012 FROM OLD_CMAP_DOWN		81	0.29106122	1.0464339	0.41237113	0.548313	0.973	3669	tags=25%, list=18%, signal=30%	
CORONAVIRUS PERTURBATION DOWN GENES CALU-3 2B4 FROM GSE45042:GPL6480:1	CORONAVIRUS PERTURBATION DOWN GENES CALU-3 2B4 FROM GSE45042:GPL6480:1		120	0.3405313	1.0439516	0.39740822	0.5457489	0.973	2401	tags=18%, list=12%, signal=21%	
DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312	DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312		465	0.29514915	1.0357481	0.3995943	0.55295324	0.976	3206	tags=23%, list=16%, signal=27%	
DOWN-REGULATED BY MERS INFECTION OF CALU3 CELLS	DOWN-REGULATED BY MERS INFECTION OF CALU3 CELLS		470	0.33091328	1.0317242	0.44376278	0.5529468	0.976	3081	tags=19%, list=15%, signal=22%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:2	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:2		227	0.33447635	1.031221	0.39059305	0.5480169	0.976	3768	tags=32%, list=19%, signal=39%	
TMPRSS2 TOP 50 GENESHOT AUTORIF	TMPRSS2 TOP 50 GENESHOT AUTORIF		48	0.30067137	1.0273856	0.41964287	0.548648	0.976	3188	tags=19%, list=16%, signal=22%	
SARS-COV PERTURBATION DOWN GENES VERO E6 FROM GSE30589:GPL570:5	SARS-COV PERTURBATION DOWN GENES VERO E6 FROM GSE30589:GPL570:5		127	0.27884763	1.0187708	0.42436975	0.5581443	0.979	3019	tags=20%, list=15%, signal=23%	
COVID-19 PATIENTS PBMC DOWN	COVID-19 PATIENTS PBMC DOWN		201	0.30333072	1.014381	0.46153846	0.5606877	0.979	3236	tags=26%, list=16%, signal=31%	
